Distance_(pixels),Gray_Value
0,0.0203
1,0.0101
2,0.0116
3,0.0058
4,0.0029
5,0.0000
6,0.0000
7,0.0000
8,0.0043
9,0.0058
10,0.0116
11,0.0101
12,0.0087
13,0.0087
14,0.0072
15,0.0058
16,0.0116
17,0.0188
18,0.0145
19,0.0130
20,0.0159
21,0.0275
22,0.0260
23,0.0130
24,0.0058
25,0.0058
26,0.0145
27,0.0174
28,0.0275
29,0.0333
30,0.0333
31,0.0159
32,0.0130
33,0.0174
34,0.0130
35,0.0130
36,0.0116
37,0.0058
38,0.0029
39,0.0087
40,0.0000
41,0.0058
42,0.0145
43,0.0159
44,0.0159
45,0.0174
46,0.0174
47,0.0159
48,0.0260
49,0.0420
50,0.0333
51,0.0260
52,0.0260
53,0.0174
54,0.0130
55,0.0101
56,0.0174
57,0.0203
58,0.0203
59,0.0087
60,0.0116
61,0.0130
62,0.0145
63,0.0087
64,0.0130
65,0.0159
66,0.0101
67,0.0058
68,0.0058
69,0.0101
70,0.0174
71,0.0029
72,0.0058
73,0.0116
74,0.0058
75,0.0116
76,0.0087
77,0.0101
78,0.0072
79,0.0000
80,0.0043
81,0.0043
82,0.0014
83,0.0000
84,0.0029
85,0.0058
86,0.0087
87,0.0072
88,0.0101
89,0.0029
90,0.0058
91,0.0000
92,0.0014
93,0.0058
94,0.0043
95,0.0014
96,0.0014
97,0.0058
98,0.0101
99,0.0087
100,0.0058
101,0.0014
102,0.0000
103,0.0000
104,0.0014
105,0.0087
106,0.0116
107,0.0217
108,0.0217
109,0.0203
110,0.0145
111,0.0101
112,0.0116
113,0.0188
114,0.0145
115,0.0159
116,0.0217
117,0.0217
118,0.0246
119,0.0217
120,0.0188
121,0.0174
122,0.0188
123,0.0188
124,0.0130
125,0.0130
126,0.0101
127,0.0130
128,0.0116
129,0.0159
130,0.0188
131,0.0130
132,0.0101
133,0.0072
134,0.0101
135,0.0101
136,0.0000
137,0.0058
138,0.0116
139,0.0043
140,0.0043
141,0.0087
142,0.0087
143,0.0058
144,0.0072
145,0.0217
146,0.0217
147,0.0145
148,0.0145
149,0.0087
150,0.0174
151,0.0188
152,0.0159
153,0.0145
154,0.0130
155,0.0087
156,0.0014
157,0.0014
158,0.0014
159,0.0029
160,0.0072
161,0.0087
162,0.0014
163,0.0000
164,0.0029
165,0.0058
166,0.0072
167,0.0029
168,0.0000
169,0.0014
170,0.0043
171,0.0014
172,0.0000
173,0.0043
174,0.0087
175,0.0029
176,0.0043
177,0.0043
178,0.0072
179,0.0043
180,0.0058
181,0.0043
182,0.0087
183,0.0087
184,0.0058
185,0.0058
186,0.0043
187,0.0130
188,0.0159
189,0.0145
190,0.0116
191,0.0072
192,0.0072
193,0.0101
194,0.0130
195,0.0145
196,0.0174
197,0.0174
198,0.0159
199,0.0087
200,0.0058
201,0.0087
202,0.0029
203,0.0043
204,0.0087
205,0.0203
206,0.0231
207,0.0101
208,0.0159
209,0.0130
210,0.0116
211,0.0087
212,0.0101
213,0.0101
214,0.0174
215,0.0159
216,0.0116
217,0.0101
218,0.0072
219,0.0058
220,0.0029
221,0.0029
222,0.0029
223,0.0029
224,0.0130
225,0.0174
226,0.0145
227,0.0217
228,0.0159
229,0.0159
230,0.0159
231,0.0130
232,0.0058
233,0.0072
234,0.0130
235,0.0130
236,0.0130
237,0.0101
238,0.0058
239,0.0058
240,0.0188
241,0.0289
242,0.0246
243,0.0203
244,0.0275
245,0.0275
246,0.0174
247,0.0174
248,0.0116
249,0.0087
250,0.0101
251,0.0087
252,0.0101
253,0.0087
254,0.0072
255,0.0116
256,0.0217
257,0.0231
258,0.0231
259,0.0058
260,0.0058
261,0.0029
262,0.0072
263,0.0101
264,0.0101
265,0.0116
266,0.0087
267,0.0058
268,0.0087
269,0.0101
270,0.0116
271,0.0058
272,0.0145
273,0.0188
274,0.0145
275,0.0130
276,0.0101
277,0.0072
278,0.0072
279,0.0072
280,0.0058
281,0.0130
282,0.0116
283,0.0087
284,0.0087
285,0.0058
286,0.0043
287,0.0029
288,0.0014
289,0.0029
290,0.0029
291,0.0029
292,0.0043
293,0.0058
294,0.0072
295,0.0058
296,0.0145
297,0.0145
298,0.0130
299,0.0246
300,0.0289
301,0.0304
302,0.0318
303,0.0217
304,0.0188
305,0.0130
306,0.0130
307,0.0174
308,0.0116
309,0.0043
310,0.0043
311,0.0072
312,0.0043
313,0.0029
314,0.0058
315,0.0101
316,0.0072
317,0.0116
318,0.0203
319,0.0130
320,0.0130
321,0.0101
322,0.0145
323,0.0101
324,0.0072
325,0.0087
326,0.0072
327,0.0043
328,0.0058
329,0.0087
330,0.0145
331,0.0174
332,0.0174
333,0.0101
334,0.0087
335,0.0101
336,0.0246
337,0.0203
338,0.0130
339,0.0101
340,0.0174
341,0.0231
342,0.0188
343,0.0130
344,0.0159
345,0.0116
346,0.0116
347,0.0058
348,0.0043
349,0.0087
350,0.0072
351,0.0043
352,0.0101
353,0.0145
354,0.0174
355,0.0174
356,0.0116
357,0.0101
358,0.0145
359,0.0174
360,0.0203
361,0.0333
362,0.0304
363,0.0318
364,0.0347
365,0.0362
366,0.0318
367,0.0289
368,0.0101
369,0.0174
370,0.0159
371,0.0188
372,0.0203
373,0.0145
374,0.0145
375,0.0087
376,0.0058
377,0.0029
378,0.0043
379,0.0043
380,0.0029
381,0.0029
382,0.0029
383,0.0101
384,0.0130
385,0.0116
386,0.0072
387,0.0087
388,0.0174
389,0.0203
390,0.0174
391,0.0159
392,0.0246
393,0.0145
394,0.0203
395,0.0174
396,0.0130
397,0.0072
398,0.0116
399,0.0000
400,0.0072
401,0.0130
402,0.0246
403,0.0260
404,0.0260
405,0.0188
406,0.0145
407,0.0058
408,0.0130
409,0.0217
410,0.0217
411,0.0159
412,0.0145
413,0.0174
414,0.0275
415,0.0260
416,0.0203
417,0.0376
418,0.0405
419,0.0420
420,0.0333
421,0.0289
422,0.0231
423,0.0174
424,0.0217
425,0.0362
426,0.0231
427,0.0159
428,0.0087
429,0.0072
430,0.0101
431,0.0058
432,0.0029
433,0.0058
434,0.0029
435,0.0000
436,0.0000
437,0.0000
438,0.0029
439,0.0101
440,0.0130
441,0.0304
442,0.0492
443,0.0391
444,0.0333
445,0.0376
446,0.0405
447,0.0304
448,0.0188
449,0.0260
450,0.0231
451,0.0275
452,0.0289
453,0.0275
454,0.0347
455,0.0318
456,0.0231
457,0.0231
458,0.0289
459,0.0260
460,0.0289
461,0.0362
462,0.0405
463,0.0362
464,0.0391
465,0.0521
