Distance_(pixels),Gray_Value
0,0.0188
1,0.0138
2,0.0113
3,0.0088
4,0.0125
5,0.0125
6,0.0088
7,0.0100
8,0.0075
9,0.0138
10,0.0113
11,0.0113
12,0.0176
13,0.0201
14,0.0201
15,0.0113
16,0.0075
17,0.0063
18,0.0050
19,0.0088
20,0.0100
21,0.0088
22,0.0088
23,0.0088
24,0.0100
25,0.0088
26,0.0075
27,0.0100
28,0.0138
29,0.0125
30,0.0100
31,0.0038
32,0.0038
33,0.0050
34,0.0038
35,0.0038
36,0.0038
37,0.0038
38,0.0075
39,0.0038
40,0.0075
41,0.0113
42,0.0113
43,0.0138
44,0.0138
45,0.0100
46,0.0038
47,0.0000
48,0.0063
49,0.0150
50,0.0138
51,0.0125
52,0.0100
53,0.0100
54,0.0113
55,0.0138
56,0.0188
57,0.0226
58,0.0138
59,0.0100
60,0.0125
61,0.0176
62,0.0201
63,0.0188
64,0.0138
65,0.0113
66,0.0088
67,0.0038
68,0.0063
69,0.0025
70,0.0000
71,0.0000
72,0.0025
73,0.0050
74,0.0025
75,0.0025
76,0.0038
77,0.0050
78,0.0038
79,0.0063
80,0.0050
81,0.0000
82,0.0025
83,0.0038
84,0.0050
85,0.0050
86,0.0075
87,0.0025
88,0.0000
89,0.0025
90,0.0038
91,0.0000
92,0.0000
93,0.0025
94,0.0000
95,0.0000
96,0.0063
97,0.0088
98,0.0088
99,0.0050
100,0.0075
101,0.0050
102,0.0025
103,0.0050
104,0.0025
105,0.0025
106,0.0013
107,0.0000
108,0.0000
109,0.0025
110,0.0038
111,0.0013
112,0.0050
113,0.0050
114,0.0050
115,0.0013
116,0.0025
117,0.0000
118,0.0000
119,0.0025
120,0.0000
121,0.0000
122,0.0013
123,0.0013
124,0.0000
125,0.0063
126,0.0075
127,0.0013
128,0.0038
129,0.0088
130,0.0125
131,0.0063
132,0.0025
133,0.0038
134,0.0063
135,0.0075
136,0.0050
137,0.0138
138,0.0150
139,0.0125
140,0.0088
141,0.0100
142,0.0063
143,0.0013
144,0.0038
145,0.0088
146,0.0050
147,0.0013
148,0.0000
149,0.0000
150,0.0013
151,0.0038
152,0.0050
153,0.0088
154,0.0150
155,0.0150
156,0.0201
157,0.0226
158,0.0213
159,0.0088
160,0.0063
161,0.0113
162,0.0113
163,0.0038
164,0.0013
165,0.0075
166,0.0075
167,0.0050
168,0.0038
169,0.0025
170,0.0000
171,0.0025
172,0.0025
173,0.0050
174,0.0088
175,0.0050
176,0.0025
177,0.0013
178,0.0000
179,0.0038
180,0.0050
181,0.0050
182,0.0025
183,0.0000
184,0.0000
185,0.0000
186,0.0125
187,0.0088
188,0.0125
189,0.0088
190,0.0100
191,0.0075
192,0.0063
193,0.0100
194,0.0100
195,0.0163
196,0.0176
197,0.0125
198,0.0138
199,0.0125
200,0.0125
201,0.0176
202,0.0100
203,0.0075
204,0.0075
205,0.0113
206,0.0188
