Distance_(pixels),Gray_Value
0,0.1064
1,0.0781
2,0.0659
3,0.0621
4,0.0661
5,0.0689
6,0.0732
7,0.0702
8,0.0691
9,0.0761
10,0.0738
11,0.0676
12,0.0576
13,0.0657
14,0.0700
15,0.0564
16,0.0567
17,0.0668
18,0.0687
19,0.0662
20,0.0658
21,0.0656
22,0.0736
23,0.0700
24,0.0733
25,0.0796
26,0.0754
27,0.0741
28,0.0783
29,0.0798
30,0.0819
31,0.0687
32,0.0698
33,0.0833
34,0.0810
35,0.0807
36,0.0804
37,0.0840
38,0.0916
39,0.0825
40,0.0684
41,0.0703
42,0.0681
43,0.0668
44,0.0611
45,0.0648
46,0.0719
47,0.0631
48,0.0709
49,0.0821
50,0.0717
51,0.0667
52,0.0643
53,0.0681
54,0.0686
55,0.0672
56,0.0654
57,0.0747
58,0.0653
59,0.0693
60,0.0757
61,0.0786
62,0.0722
63,0.0589
64,0.0604
65,0.0772
66,0.0684
67,0.0626
68,0.0534
69,0.0620
70,0.0705
71,0.0607
72,0.0679
73,0.0753
74,0.0626
75,0.0510
76,0.0458
77,0.0464
78,0.0557
79,0.0594
80,0.0639
81,0.0681
82,0.0594
83,0.0610
84,0.0642
85,0.0663
86,0.0724
87,0.0643
88,0.0646
89,0.0726
90,0.0558
91,0.0524
92,0.0525
93,0.0591
94,0.0642
95,0.0592
96,0.0684
97,0.0817
98,0.0733
99,0.0731
100,0.0725
101,0.0691
102,0.0669
103,0.0685
104,0.0652
105,0.0669
106,0.0596
107,0.0599
108,0.0512
109,0.0551
110,0.0694
111,0.0671
112,0.0727
113,0.0840
114,0.0676
115,0.0613
116,0.0708
117,0.0740
118,0.0773
119,0.0578
120,0.0529
121,0.0650
122,0.0666
123,0.0641
124,0.0584
125,0.0568
126,0.0568
127,0.0545
128,0.0637
129,0.0907
130,0.0824
131,0.0691
132,0.0570
133,0.0546
134,0.0589
135,0.0530
136,0.0509
137,0.0597
138,0.0551
139,0.0549
140,0.0577
141,0.0692
142,0.0693
143,0.0625
144,0.0595
145,0.0661
146,0.0610
147,0.0537
148,0.0508
149,0.0509
150,0.0571
151,0.0525
152,0.0568
153,0.0697
154,0.0708
155,0.0570
156,0.0513
157,0.0623
158,0.0730
159,0.0548
160,0.0517
161,0.0677
162,0.0639
163,0.0623
164,0.0631
165,0.0605
166,0.0604
167,0.0566
168,0.0618
169,0.0644
170,0.0589
171,0.0557
172,0.0508
173,0.0581
174,0.0637
175,0.0548
176,0.0499
177,0.0547
178,0.0490
179,0.0475
180,0.0495
181,0.0464
182,0.0477
183,0.0440
184,0.0442
185,0.0549
186,0.0604
187,0.0695
188,0.0671
189,0.0607
190,0.0600
191,0.0540
192,0.0547
193,0.0684
194,0.0580
195,0.0560
196,0.0545
197,0.0573
198,0.0582
199,0.0581
200,0.0616
201,0.0675
202,0.0622
203,0.0622
204,0.0618
205,0.0684
206,0.0850
207,0.0767
208,0.0712
209,0.0846
210,0.0712
211,0.0671
212,0.0677
213,0.0702
214,0.0797
215,0.0757
216,0.0739
217,0.0774
218,0.0709
219,0.0727
220,0.0698
221,0.0682
222,0.0746
223,0.0680
224,0.0755
225,0.0906
226,0.0841
227,0.0771
228,0.0784
229,0.0738
230,0.0766
231,0.0732
232,0.0763
233,0.0835
234,0.0819
235,0.0833
236,0.0781
237,0.0720
238,0.0830
239,0.0730
240,0.0675
241,0.0679
242,0.0572
243,0.0547
244,0.0518
245,0.0589
246,0.0612
247,0.0613
248,0.0644
249,0.0666
250,0.0668
251,0.0694
252,0.0680
253,0.0648
254,0.0687
255,0.0588
256,0.0596
257,0.0709
258,0.0689
259,0.0705
260,0.0721
261,0.0646
262,0.0694
263,0.0653
264,0.0723
265,0.0905
266,0.0796
267,0.0756
268,0.0696
269,0.0601
270,0.0562
271,0.0522
272,0.0584
273,0.0602
274,0.0539
275,0.0545
276,0.0564
277,0.0594
278,0.0657
279,0.0652
280,0.0681
281,0.0744
282,0.0705
283,0.0675
284,0.0614
285,0.0654
286,0.0737
287,0.0641
288,0.0651
289,0.0792
290,0.0720
291,0.0642
292,0.0699
293,0.0709
294,0.0747
295,0.0616
296,0.0625
297,0.0700
298,0.0652
299,0.0600
300,0.0613
301,0.0651
302,0.0793
303,0.0755
304,0.0757
305,0.0873
306,0.0746
307,0.0703
308,0.0722
309,0.0722
310,0.0715
311,0.0639
312,0.0758
313,0.0859
314,0.0823
315,0.0723
316,0.0575
317,0.0534
318,0.0647
319,0.0574
320,0.0606
321,0.0688
322,0.0642
323,0.0644
324,0.0637
325,0.0599
326,0.0678
327,0.0703
328,0.0696
329,0.0825
330,0.0805
331,0.0681
332,0.0624
333,0.0622
334,0.0691
335,0.0619
336,0.0566
337,0.0667
338,0.0682
339,0.0689
340,0.0774
341,0.0743
342,0.0656
343,0.0597
344,0.0605
345,0.0708
346,0.0633
347,0.0595
348,0.0632
349,0.0629
350,0.0677
351,0.0657
352,0.0733
353,0.0868
354,0.0714
355,0.0748
356,0.0822
357,0.0879
358,0.0888
359,0.0798
360,0.0787
361,0.0776
362,0.0687
363,0.0627
364,0.0527
365,0.0555
366,0.0605
367,0.0550
368,0.0632
369,0.0790
370,0.0704
371,0.0642
372,0.0592
373,0.0536
374,0.0601
375,0.0637
376,0.0683
377,0.0712
378,0.0689
379,0.0669
380,0.0656
381,0.0640
382,0.0622
383,0.0584
384,0.0651
385,0.0776
386,0.0833
387,0.0840
388,0.0771
389,0.0666
390,0.0645
391,0.0573
392,0.0635
393,0.0782
394,0.0825
395,0.0867
396,0.0876
397,0.0989
398,0.1029
399,0.0824
400,0.0774
401,0.0859
402,0.0731
403,0.0605
404,0.0729
405,0.0832
406,0.0903
407,0.0910
408,0.0879
409,0.0942
410,0.0855
411,0.0751
412,0.0688
413,0.0738
414,0.0829
415,0.0700
416,0.0707
417,0.0836
418,0.0689
419,0.0590
420,0.0592
421,0.0644
422,0.0736
423,0.0612
424,0.0570
425,0.0556
426,0.0543
427,0.0584
428,0.0613
429,0.0622
430,0.0645
