Distance_(pixels),Gray_Value
0,0.0203
1,0.0081
2,0.0108
3,0.0054
4,0.0027
5,0.0027
6,0.0000
7,0.0000
8,0.0041
9,0.0081
10,0.0149
11,0.0149
12,0.0122
13,0.0027
14,0.0081
15,0.0068
16,0.0081
17,0.0095
18,0.0081
19,0.0081
20,0.0162
21,0.0257
22,0.0284
23,0.0176
24,0.0054
25,0.0081
26,0.0176
27,0.0284
28,0.0230
29,0.0162
30,0.0230
31,0.0216
32,0.0149
33,0.0203
34,0.0135
35,0.0149
36,0.0122
37,0.0027
38,0.0027
39,0.0041
40,0.0000
41,0.0027
42,0.0068
43,0.0081
44,0.0108
45,0.0149
46,0.0176
47,0.0162
48,0.0162
49,0.0324
50,0.0311
51,0.0243
52,0.0230
53,0.0189
54,0.0122
55,0.0095
56,0.0149
57,0.0216
58,0.0243
59,0.0176
60,0.0149
61,0.0081
62,0.0041
63,0.0041
64,0.0122
65,0.0081
66,0.0054
67,0.0014
68,0.0027
69,0.0041
70,0.0081
71,0.0041
72,0.0081
73,0.0108
74,0.0054
75,0.0068
76,0.0081
77,0.0054
78,0.0095
79,0.0014
80,0.0041
81,0.0041
82,0.0000
83,0.0000
84,0.0014
85,0.0041
86,0.0054
87,0.0041
88,0.0095
89,0.0000
90,0.0000
91,0.0000
92,0.0041
93,0.0081
94,0.0081
95,0.0054
96,0.0014
97,0.0041
98,0.0081
99,0.0068
100,0.0054
101,0.0014
102,0.0027
103,0.0095
104,0.0149
105,0.0122
106,0.0054
107,0.0108
108,0.0122
109,0.0149
110,0.0068
111,0.0095
112,0.0054
113,0.0162
114,0.0135
115,0.0243
116,0.0270
117,0.0243
118,0.0257
119,0.0189
120,0.0162
121,0.0243
122,0.0243
123,0.0297
124,0.0230
125,0.0257
126,0.0216
127,0.0095
128,0.0068
129,0.0122
130,0.0149
131,0.0230
132,0.0203
133,0.0081
134,0.0122
135,0.0095
136,0.0081
137,0.0135
138,0.0135
139,0.0095
140,0.0108
141,0.0122
142,0.0108
143,0.0081
144,0.0122
145,0.0176
146,0.0216
147,0.0135
148,0.0081
149,0.0095
150,0.0162
151,0.0122
152,0.0135
153,0.0149
154,0.0135
155,0.0108
156,0.0054
157,0.0014
158,0.0027
159,0.0027
160,0.0068
161,0.0081
162,0.0027
163,0.0027
164,0.0000
165,0.0000
166,0.0041
167,0.0014
168,0.0000
169,0.0014
170,0.0041
171,0.0027
172,0.0014
173,0.0041
174,0.0081
175,0.0027
176,0.0014
177,0.0041
178,0.0027
179,0.0000
180,0.0027
181,0.0041
182,0.0068
183,0.0041
184,0.0054
185,0.0122
186,0.0149
187,0.0162
188,0.0135
189,0.0095
190,0.0054
191,0.0000
192,0.0068
193,0.0108
194,0.0108
195,0.0122
196,0.0149
197,0.0162
198,0.0149
199,0.0108
200,0.0108
201,0.0149
202,0.0189
203,0.0095
204,0.0068
205,0.0122
206,0.0149
207,0.0108
208,0.0135
209,0.0135
210,0.0162
211,0.0122
212,0.0108
213,0.0162
214,0.0284
215,0.0203
216,0.0081
217,0.0081
218,0.0081
219,0.0068
220,0.0054
221,0.0027
222,0.0027
223,0.0041
224,0.0054
225,0.0095
226,0.0068
227,0.0176
228,0.0189
229,0.0176
230,0.0149
231,0.0176
232,0.0122
233,0.0149
234,0.0149
235,0.0122
236,0.0149
237,0.0108
238,0.0068
239,0.0054
240,0.0041
241,0.0122
242,0.0162
243,0.0149
244,0.0176
245,0.0189
246,0.0149
247,0.0189
248,0.0162
249,0.0095
250,0.0068
251,0.0041
252,0.0068
253,0.0081
254,0.0068
255,0.0095
256,0.0149
257,0.0230
258,0.0203
259,0.0108
260,0.0068
261,0.0054
262,0.0054
263,0.0054
264,0.0041
265,0.0068
266,0.0054
267,0.0054
268,0.0068
269,0.0054
270,0.0095
271,0.0054
272,0.0162
273,0.0149
274,0.0108
275,0.0162
276,0.0162
277,0.0149
278,0.0108
279,0.0068
280,0.0027
281,0.0122
282,0.0135
283,0.0122
284,0.0095
285,0.0054
286,0.0054
287,0.0095
288,0.0068
289,0.0068
290,0.0041
291,0.0014
292,0.0068
293,0.0095
294,0.0081
295,0.0054
296,0.0095
297,0.0108
298,0.0108
299,0.0162
300,0.0270
301,0.0284
302,0.0270
303,0.0189
304,0.0162
305,0.0176
306,0.0149
307,0.0108
308,0.0068
309,0.0027
310,0.0054
311,0.0054
312,0.0041
313,0.0000
314,0.0054
315,0.0081
316,0.0054
317,0.0041
318,0.0095
319,0.0081
320,0.0108
321,0.0108
322,0.0122
323,0.0095
324,0.0054
325,0.0081
326,0.0068
327,0.0041
328,0.0054
329,0.0027
330,0.0068
331,0.0068
332,0.0135
333,0.0108
334,0.0135
335,0.0068
336,0.0041
337,0.0000
338,0.0014
339,0.0149
