Distance_(pixels),Gray_Value
0,0.18541
1,0.16521
2,0.15540
3,0.15054
4,0.13306
5,0.14734
6,0.16540
7,0.18697
8,0.18949
9,0.15899
10,0.16822
11,0.16909
12,0.15618
13,0.14646
14,0.16599
15,0.18823
16,0.18260
17,0.17249
18,0.15637
19,0.15190
20,0.14394
21,0.14064
22,0.14831
23,0.15336
24,0.17852
25,0.14957
26,0.15919
27,0.16230
28,0.13850
29,0.14792
30,0.16230
31,0.17123
32,0.18250
33,0.17143
34,0.15773
35,0.15122
36,0.14685
37,0.15725
38,0.16822
39,0.17376
40,0.18599
41,0.15035
42,0.13549
43,0.14209
44,0.14005
45,0.13957
46,0.14345
47,0.16064
48,0.17988
49,0.13840
50,0.13403
51,0.14375
52,0.15268
53,0.14763
54,0.16142
55,0.15152
56,0.17774
57,0.17424
58,0.15948
59,0.15161
60,0.13724
61,0.13258
62,0.15715
63,0.17395
64,0.20542
65,0.18337
66,0.18026
67,0.17920
68,0.14394
69,0.13996
70,0.14676
71,0.16385
72,0.19347
73,0.15501
74,0.14588
75,0.12898
76,0.12111
77,0.12830
78,0.15705
79,0.15763
80,0.17201
81,0.15861
82,0.14685
83,0.13840
84,0.13636
85,0.13423
86,0.14413
87,0.16200
88,0.15870
89,0.12918
90,0.12782
91,0.13423
92,0.14093
93,0.13306
94,0.14355
95,0.16550
96,0.17230
97,0.15870
98,0.13180
99,0.14297
100,0.15054
101,0.14510
102,0.14433
103,0.16706
104,0.14724
105,0.12403
106,0.14307
107,0.16424
108,0.14239
109,0.13481
110,0.16375
111,0.17327
112,0.18357
113,0.15423
114,0.15016
115,0.14472
116,0.13850
117,0.14753
118,0.14734
119,0.16550
120,0.17415
121,0.15861
122,0.14035
123,0.14501
124,0.14239
125,0.13413
126,0.15181
127,0.16521
128,0.18444
129,0.16074
130,0.13714
131,0.13598
132,0.12782
133,0.13151
134,0.14763
135,0.16123
136,0.16055
137,0.15190
138,0.12850
139,0.12578
140,0.13306
141,0.13598
142,0.14928
143,0.15161
144,0.16521
145,0.14948
146,0.13996
147,0.15132
148,0.15006
149,0.14073
150,0.14646
151,0.15142
152,0.15695
153,0.14860
154,0.15103
155,0.14578
156,0.13549
157,0.12306
158,0.13122
159,0.15171
160,0.17269
161,0.15423
162,0.14986
163,0.14559
164,0.13607
165,0.14229
166,0.15045
167,0.15637
168,0.18638
169,0.15598
170,0.15064
171,0.17628
172,0.17298
173,0.16375
174,0.17317
175,0.18454
176,0.17045
177,0.14005
178,0.12568
179,0.12898
180,0.13199
181,0.13578
182,0.13675
183,0.14472
184,0.14044
185,0.12791
