Distance_(pixels),Gray_Value
0,0.1644
1,0.1409
2,0.1192
3,0.1235
4,0.1213
5,0.1152
6,0.1269
7,0.1492
8,0.1501
9,0.1287
10,0.1240
11,0.1151
12,0.1035
13,0.1165
14,0.1311
15,0.1425
16,0.1556
17,0.1228
18,0.1227
19,0.1277
20,0.1160
21,0.1155
22,0.1311
23,0.1498
24,0.1503
25,0.1316
26,0.1293
27,0.1334
28,0.1264
29,0.1308
30,0.1373
31,0.1501
32,0.1417
33,0.1332
34,0.1287
35,0.1213
36,0.1225
37,0.1228
38,0.1327
39,0.1455
40,0.1484
41,0.1229
42,0.1204
43,0.1147
44,0.1034
45,0.1033
46,0.1182
47,0.1452
48,0.1698
49,0.1341
50,0.1224
51,0.1243
52,0.1049
53,0.1052
54,0.1337
55,0.1458
56,0.1434
57,0.1203
58,0.1117
59,0.1168
60,0.1170
61,0.1244
62,0.1356
63,0.1350
64,0.1654
65,0.1364
66,0.1311
67,0.1298
68,0.1069
69,0.1128
70,0.1313
71,0.1340
72,0.1390
73,0.1291
74,0.1101
75,0.1012
76,0.0943
77,0.0949
78,0.1100
79,0.1352
80,0.1565
81,0.1200
82,0.1043
83,0.1079
84,0.1107
85,0.1100
86,0.1155
87,0.1454
88,0.1545
89,0.1170
90,0.1072
91,0.0954
92,0.0921
93,0.1164
94,0.1460
95,0.1362
96,0.1444
97,0.1330
98,0.1120
99,0.1112
100,0.1081
101,0.1103
102,0.1096
103,0.1493
104,0.1548
105,0.1217
106,0.1090
107,0.1037
108,0.0925
109,0.1002
110,0.1242
111,0.1403
112,0.1512
113,0.1387
114,0.1274
115,0.1083
116,0.1178
117,0.1260
118,0.1354
119,0.1224
120,0.1169
121,0.1044
122,0.1106
123,0.1153
124,0.0985
125,0.0925
126,0.1131
127,0.1184
128,0.1425
129,0.1349
130,0.1389
131,0.1261
132,0.1077
133,0.1063
134,0.1112
135,0.1234
136,0.1292
137,0.1012
138,0.1036
139,0.1014
140,0.1015
141,0.1073
142,0.1204
143,0.1291
144,0.1430
145,0.1195
146,0.1032
147,0.1039
148,0.0993
149,0.1071
150,0.1128
151,0.1333
152,0.1319
153,0.1234
154,0.1251
155,0.1072
156,0.1008
157,0.1101
158,0.1252
159,0.1427
160,0.1441
161,0.1180
162,0.1236
163,0.1309
164,0.1044
165,0.1048
166,0.1231
167,0.1291
168,0.1474
169,0.1150
170,0.1052
171,0.1096
172,0.0977
173,0.0918
174,0.1201
175,0.1264
176,0.1185
177,0.0948
178,0.0870
179,0.0938
180,0.0972
181,0.0945
182,0.0988
183,0.1097
184,0.1130
185,0.0898
186,0.1039
187,0.1174
188,0.1043
189,0.1019
190,0.1158
191,0.1313
192,0.1503
193,0.1177
194,0.1083
195,0.1004
196,0.0982
197,0.1037
198,0.1168
199,0.1343
200,0.1393
201,0.1195
202,0.1155
203,0.1115
204,0.1081
205,0.1107
206,0.1334
207,0.1636
208,0.1622
209,0.1468
210,0.1312
211,0.1223
212,0.1103
213,0.1098
214,0.1293
215,0.1640
216,0.1562
217,0.1182
218,0.1144
219,0.1177
220,0.1046
221,0.1142
222,0.1318
223,0.1404
224,0.1621
225,0.1337
226,0.1372
227,0.1378
228,0.1241
229,0.1260
230,0.1392
231,0.1538
232,0.1558
233,0.1112
234,0.1166
235,0.1351
236,0.1226
237,0.1142
238,0.1307
239,0.1508
240,0.1420
241,0.1155
242,0.1040
243,0.1019
244,0.1077
245,0.1032
246,0.1188
247,0.1449
248,0.1372
249,0.1167
250,0.1054
251,0.1122
252,0.1079
253,0.1046
254,0.1254
255,0.1337
256,0.1431
257,0.1268
258,0.1207
259,0.1277
260,0.1238
261,0.1185
262,0.1259
263,0.1313
264,0.1523
265,0.1533
266,0.1374
267,0.1247
268,0.1209
269,0.1028
270,0.1094
271,0.1369
272,0.1353
273,0.1127
274,0.0971
275,0.0956
276,0.1011
277,0.0991
278,0.1048
279,0.1315
280,0.1403
281,0.1193
282,0.1163
283,0.1169
284,0.1038
285,0.1052
286,0.1218
287,0.1407
288,0.1399
289,0.1315
290,0.1247
291,0.1188
292,0.1170
293,0.1182
294,0.1248
295,0.1364
296,0.1395
297,0.1185
298,0.1170
299,0.1094
300,0.0992
301,0.1151
302,0.1404
303,0.1496
304,0.1650
305,0.1493
306,0.1322
307,0.1205
308,0.1298
309,0.1268
310,0.1211
311,0.1637
312,0.1542
313,0.1457
314,0.1312
315,0.1171
316,0.0965
317,0.0956
318,0.1185
319,0.1411
320,0.1456
321,0.1157
322,0.1078
323,0.1039
324,0.0950
325,0.0964
326,0.1243
327,0.1399
328,0.1617
329,0.1315
330,0.1284
331,0.1278
332,0.1008
333,0.1019
334,0.1271
335,0.1275
336,0.1370
337,0.1246
338,0.1129
339,0.1211
340,0.1274
341,0.1173
342,0.1184
343,0.1134
344,0.1366
345,0.1214
346,0.1166
347,0.1095
348,0.0963
349,0.0942
350,0.1184
351,0.1311
352,0.1587
353,0.1438
354,0.1247
355,0.1188
356,0.1381
357,0.1342
358,0.1256
359,0.1558
360,0.1517
361,0.1287
362,0.1229
363,0.1182
364,0.0899
365,0.0921
366,0.1128
367,0.1157
368,0.1454
369,0.1210
370,0.1136
371,0.1135
372,0.1019
373,0.1063
374,0.1131
375,0.1307
376,0.1460
377,0.1176
378,0.1235
379,0.1298
380,0.1196
381,0.1169
382,0.1222
383,0.1318
384,0.1378
385,0.1415
386,0.1365
387,0.1324
388,0.1196
389,0.1135
390,0.1088
391,0.1333
392,0.1574
393,0.1378
394,0.1342
395,0.1360
396,0.1368
397,0.1416
398,0.1659
399,0.1667
400,0.1583
401,0.1312
402,0.1179
403,0.1141
404,0.1183
405,0.1294
406,0.1491
407,0.1659
408,0.1739
409,0.1361
410,0.1314
411,0.1276
412,0.1198
413,0.1264
414,0.1406
415,0.1491
416,0.1535
417,0.1260
418,0.1090
419,0.1035
420,0.0864
421,0.0964
422,0.1080
423,0.1269
424,0.1242
425,0.1018
426,0.1020
427,0.1031
428,0.1095
429,0.0994
430,0.1225
431,0.1151
432,0.1599
433,0.1335
434,0.1180
435,0.1156
436,0.1025
437,0.1042
438,0.1321
439,0.1394
440,0.1369
441,0.1241
442,0.1358
443,0.1272
444,0.0913
445,0.0881
446,0.1109
447,0.1274
448,0.1407
449,0.1194
450,0.1146
451,0.1235
452,0.1322
453,0.1168
454,0.1148
455,0.1250
456,0.1438
457,0.1202
458,0.1184
459,0.1171
460,0.1142
461,0.1046
462,0.1345
463,0.1535
464,0.1387
465,0.1145
466,0.1103
467,0.1114
468,0.1115
469,0.1085
470,0.1228
471,0.1272
472,0.1660
473,0.1426
474,0.1232
475,0.1200
476,0.1214
477,0.1239
478,0.1301
479,0.1535
480,0.1562
481,0.1460
482,0.1312
483,0.1293
484,0.1071
485,0.0979
486,0.0973
487,0.1134
488,0.1349
489,0.1185
490,0.1025
491,0.0929
492,0.1046
493,0.0999
494,0.1057
495,0.1252
496,0.1439
497,0.1282
498,0.1127
499,0.1129
500,0.1295
501,0.1375
502,0.1419
503,0.1481
504,0.1694
505,0.1313
506,0.1303
507,0.1320
508,0.1128
509,0.1157
510,0.1329
511,0.1526
512,0.1353
513,0.1034
514,0.0892
515,0.0942
516,0.0965
517,0.0864
518,0.0901
519,0.0944
520,0.1200
521,0.1159
522,0.1076
523,0.0951
524,0.0982
525,0.1009
526,0.1144
527,0.1442
528,0.1301
529,0.1028
530,0.0865
531,0.1035
532,0.1167
533,0.1055
534,0.1019
535,0.1173
536,0.1377
537,0.1119
538,0.1116
539,0.1135
540,0.1093
541,0.1174
542,0.1303
543,0.1488
544,0.1418
545,0.1255
546,0.1160
547,0.1155
548,0.1111
549,0.1058
550,0.0985
551,0.1302
552,0.1405
553,0.1096
554,0.0937
555,0.0913
556,0.1021
557,0.1123
558,0.1203
559,0.1353
560,0.1454
561,0.1278
562,0.1242
563,0.1196
564,0.1107
565,0.1062
566,0.1129
567,0.1429
568,0.1395
569,0.1073
570,0.1086
571,0.1160
572,0.0998
573,0.0870
574,0.1001
575,0.1128
576,0.1330
577,0.1166
578,0.1129
579,0.1000
580,0.1074
581,0.1096
582,0.1059
583,0.1225
584,0.1194
585,0.1099
586,0.1041
587,0.0909
588,0.1057
589,0.1155
590,0.1288
591,0.1314
592,0.1504
593,0.1187
594,0.1032
595,0.1053
596,0.1051
597,0.1023
598,0.0936
599,0.1066
600,0.1362
601,0.1244
602,0.1304
603,0.1286
604,0.1110
605,0.1259
606,0.1287
607,0.1205
608,0.1316
609,0.1356
610,0.1264
611,0.1158
612,0.1167
613,0.1166
614,0.1101
615,0.1212
616,0.1341
617,0.1122
618,0.1179
619,0.1169
620,0.0997
621,0.0975
622,0.1247
623,0.1399
624,0.1443
625,0.1153
626,0.1147
627,0.1262
628,0.1194
629,0.1210
630,0.1220
631,0.1244
632,0.1166
633,0.1065
634,0.1076
635,0.1035
636,0.1060
637,0.0990
638,0.1223
639,0.1310
640,0.1283
641,0.1220
642,0.1176
643,0.1144
644,0.0992
645,0.1087
646,0.1307
647,0.1520
648,0.1511
649,0.1236
650,0.1198
651,0.1083
652,0.1089
653,0.1204
654,0.1345
655,0.1458
656,0.1438
657,0.1210
658,0.1267
659,0.1156
660,0.1030
661,0.1101
662,0.1370
663,0.1442
664,0.1406
665,0.1123
666,0.1081
667,0.1083
668,0.0938
669,0.0928
670,0.1066
671,0.1362
672,0.1604
673,0.1258
674,0.0962
675,0.0959
676,0.0993
677,0.1079
678,0.1157
679,0.1328
680,0.1537
681,0.1253
682,0.1186
683,0.1017
684,0.0969
685,0.1169
686,0.1301
687,0.1455
688,0.1535
689,0.1340
690,0.1070
691,0.0981
692,0.0905
693,0.0932
694,0.1116
695,0.1354
696,0.1587
697,0.1419
698,0.1400
699,0.1374
700,0.1260
701,0.1272
702,0.1346
703,0.1494
704,0.1612
705,0.1357
706,0.1090
707,0.0996
708,0.1087
709,0.1055
710,0.1282
711,0.1444
712,0.1455
713,0.1307
714,0.1169
715,0.1066
716,0.0995
717,0.0993
718,0.1185
719,0.1231
720,0.1533
721,0.1325
722,0.1107
723,0.1075
724,0.1048
725,0.1234
726,0.1462
727,0.1447
728,0.1322
729,0.1127
730,0.0938
731,0.1116
732,0.1171
733,0.1153
734,0.1248
735,0.1366
736,0.1346
737,0.1090
738,0.1095
739,0.1191
740,0.1178
741,0.1127
742,0.1182
743,0.1255
744,0.1209
745,0.1218
746,0.1098
747,0.1066
748,0.1040
749,0.1055
750,0.1164
751,0.1328
752,0.1365
753,0.1087
754,0.1074
755,0.1165
756,0.1046
757,0.0999
758,0.1084
759,0.1092
760,0.1464
761,0.1204
762,0.1181
763,0.1111
764,0.1073
765,0.1062
766,0.1248
767,0.1284
768,0.1566
769,0.1354
770,0.1211
771,0.1152
772,0.1077
773,0.1130
774,0.1122
775,0.1386
776,0.1690
777,0.1300
778,0.1369
779,0.1293
780,0.1220
781,0.1252
782,0.1455
783,0.1574
784,0.1435
785,0.1174
786,0.1160
787,0.1160
788,0.1070
789,0.1135
790,0.1259
791,0.1454
792,0.1540
793,0.1151
794,0.1081
795,0.1061
796,0.0965
797,0.1176
798,0.1300
799,0.1406
800,0.1645
801,0.1233
802,0.1101
803,0.1003
804,0.1130
805,0.1124
806,0.1217
807,0.1282
808,0.1580
809,0.1317
810,0.1146
811,0.1178
812,0.1184
813,0.1101
814,0.1180
815,0.1436
816,0.1575
817,0.1222
818,0.1208
819,0.1243
820,0.1149
821,0.1205
822,0.1313
823,0.1360
824,0.1342
825,0.1200
826,0.1035
827,0.1075
828,0.1144
829,0.1018
830,0.1158
831,0.1383
832,0.1641
833,0.1372
834,0.1215
835,0.1176
836,0.1230
837,0.1225
838,0.1473
839,0.1540
840,0.1551
841,0.1307
842,0.1202
843,0.1140
844,0.1003
845,0.0987
846,0.1071
847,0.1214
848,0.1220
849,0.1019
850,0.0984
851,0.0994
852,0.1087
853,0.1030
854,0.0963
855,0.1127
856,0.1157
857,0.1036
858,0.1064
859,0.0910
860,0.0868
861,0.0904
862,0.1187
863,0.1446
864,0.1282
865,0.1052
866,0.1093
867,0.1047
868,0.0962
869,0.0947
870,0.1007
871,0.1094
872,0.1372
873,0.1122
874,0.1103
875,0.0990
876,0.0987
877,0.1069
878,0.1150
879,0.1139
880,0.1164
881,0.1101
882,0.0995
883,0.1010
884,0.1191
885,0.1167
886,0.1231
887,0.1358
888,0.1574
889,0.1282
890,0.1339
891,0.1405
892,0.1236
893,0.1120
894,0.1220
895,0.1535
896,0.1367
897,0.1268
898,0.1043
899,0.0885
