Distance_(pixels),Gray_Value
0,0.0338
1,0.0162
2,0.0122
3,0.0095
4,0.0122
5,0.0108
6,0.0122
7,0.0108
8,0.0122
9,0.0189
10,0.0162
11,0.0149
12,0.0162
13,0.0149
14,0.0176
15,0.0122
16,0.0068
17,0.0054
18,0.0041
19,0.0081
20,0.0122
21,0.0108
22,0.0095
23,0.0068
24,0.0041
25,0.0081
26,0.0081
27,0.0135
28,0.0149
29,0.0135
30,0.0108
31,0.0027
32,0.0041
33,0.0054
34,0.0041
35,0.0041
36,0.0041
37,0.0054
38,0.0081
39,0.0054
40,0.0081
41,0.0108
42,0.0081
43,0.0122
44,0.0122
45,0.0149
46,0.0081
47,0.0041
48,0.0068
49,0.0162
50,0.0108
51,0.0122
52,0.0095
53,0.0108
54,0.0189
55,0.0203
56,0.0230
57,0.0243
58,0.0149
59,0.0122
60,0.0135
61,0.0203
62,0.0257
63,0.0203
64,0.0176
65,0.0216
66,0.0135
67,0.0054
68,0.0081
69,0.0054
70,0.0027
71,0.0027
72,0.0027
73,0.0054
74,0.0027
75,0.0027
76,0.0041
77,0.0054
78,0.0027
79,0.0041
80,0.0027
81,0.0000
82,0.0000
83,0.0027
84,0.0027
85,0.0041
86,0.0068
87,0.0027
88,0.0000
89,0.0027
90,0.0068
91,0.0000
92,0.0000
93,0.0054
94,0.0027
95,0.0081
96,0.0122
97,0.0176
98,0.0176
99,0.0108
100,0.0135
101,0.0081
102,0.0054
103,0.0081
104,0.0027
105,0.0027
106,0.0014
107,0.0000
108,0.0000
109,0.0000
110,0.0014
111,0.0014
112,0.0054
113,0.0095
114,0.0081
115,0.0041
116,0.0027
117,0.0000
118,0.0000
119,0.0027
120,0.0027
121,0.0027
122,0.0027
123,0.0014
124,0.0000
125,0.0068
126,0.0041
127,0.0014
128,0.0054
129,0.0122
130,0.0162
131,0.0081
132,0.0054
133,0.0054
134,0.0081
135,0.0068
136,0.0054
137,0.0135
138,0.0149
139,0.0122
140,0.0041
141,0.0068
142,0.0068
143,0.0014
144,0.0041
145,0.0068
146,0.0041
147,0.0027
148,0.0014
149,0.0014
150,0.0027
151,0.0068
152,0.0054
153,0.0162
154,0.0189
155,0.0108
156,0.0135
157,0.0176
158,0.0203
159,0.0068
160,0.0041
161,0.0122
162,0.0095
163,0.0054
164,0.0041
165,0.0095
166,0.0095
167,0.0068
168,0.0054
169,0.0027
170,0.0000
171,0.0027
172,0.0000
173,0.0027
174,0.0095
175,0.0041
176,0.0000
177,0.0000
178,0.0027
179,0.0041
180,0.0054
181,0.0054
182,0.0027
183,0.0027
184,0.0027
185,0.0000
186,0.0149
187,0.0135
188,0.0162
189,0.0162
190,0.0189
191,0.0135
192,0.0108
193,0.0149
194,0.0149
195,0.0230
196,0.0216
197,0.0189
198,0.0189
199,0.0108
200,0.0108
201,0.0176
202,0.0122
203,0.0081
204,0.0108
205,0.0135
206,0.0176
207,0.0149
208,0.0162
209,0.0230
210,0.0189
211,0.0270
212,0.0311
213,0.0270
214,0.0203
215,0.0095
216,0.0122
217,0.0122
218,0.0122
219,0.0122
220,0.0054
221,0.0068
222,0.0122
223,0.0108
224,0.0162
225,0.0149
226,0.0108
227,0.0095
228,0.0068
229,0.0054
230,0.0054
231,0.0149
232,0.0230
233,0.0446
234,0.0554
235,0.0594
236,0.0446
237,0.0446
238,0.0351
239,0.0162
240,0.0081
241,0.0054
242,0.0041
243,0.0095
244,0.0081
245,0.0162
246,0.0216
247,0.0284
248,0.0257
249,0.0270
250,0.0297
251,0.0297
252,0.0284
253,0.0257
254,0.0203
255,0.0176
256,0.0081
257,0.0027
258,0.0081
259,0.0108
260,0.0108
261,0.0162
262,0.0095
263,0.0081
264,0.0068
265,0.0135
266,0.0176
267,0.0176
268,0.0122
269,0.0095
270,0.0027
271,0.0041
272,0.0081
273,0.0149
274,0.0108
275,0.0122
276,0.0135
277,0.0135
278,0.0108
279,0.0095
280,0.0095
281,0.0095
282,0.0081
283,0.0041
284,0.0027
285,0.0054
286,0.0108
287,0.0108
288,0.0149
289,0.0216
290,0.0203
291,0.0108
292,0.0135
293,0.0162
294,0.0176
295,0.0135
296,0.0162
297,0.0189
298,0.0176
299,0.0108
300,0.0149
301,0.0135
302,0.0162
303,0.0122
304,0.0162
305,0.0203
306,0.0257
307,0.0257
308,0.0216
309,0.0135
310,0.0054
311,0.0054
312,0.0068
313,0.0054
314,0.0027
315,0.0027
316,0.0027
317,0.0000
318,0.0000
319,0.0027
320,0.0027
321,0.0068
322,0.0081
323,0.0068
324,0.0081
325,0.0081
326,0.0041
327,0.0041
328,0.0054
329,0.0041
330,0.0068
331,0.0068
332,0.0122
333,0.0122
334,0.0095
335,0.0068
336,0.0054
337,0.0189
338,0.0176
339,0.0108
340,0.0135
341,0.0176
342,0.0149
343,0.0149
344,0.0081
345,0.0041
346,0.0014
347,0.0000
348,0.0000
349,0.0000
350,0.0000
351,0.0000
352,0.0081
353,0.0189
354,0.0108
355,0.0095
356,0.0108
357,0.0162
358,0.0230
359,0.0257
360,0.0230
361,0.0189
362,0.0189
363,0.0135
364,0.0081
365,0.0108
366,0.0149
367,0.0108
368,0.0122
369,0.0135
370,0.0122
371,0.0081
372,0.0041
373,0.0000
374,0.0000
375,0.0000
376,0.0081
377,0.0095
378,0.0068
379,0.0027
380,0.0081
381,0.0135
382,0.0095
383,0.0041
384,0.0095
385,0.0203
386,0.0284
387,0.0284
388,0.0311
389,0.0284
390,0.0270
391,0.0149
392,0.0095
393,0.0176
394,0.0149
395,0.0108
396,0.0135
397,0.0203
398,0.0324
399,0.0338
400,0.0297
401,0.0311
402,0.0216
403,0.0230
404,0.0270
405,0.0365
406,0.0446
407,0.0297
408,0.0108
409,0.0081
410,0.0054
411,0.0041
412,0.0081
413,0.0122
414,0.0095
415,0.0054
416,0.0135
417,0.0203
418,0.0149
419,0.0108
420,0.0081
421,0.0081
422,0.0095
423,0.0054
424,0.0095
425,0.0122
426,0.0095
427,0.0108
428,0.0149
429,0.0135
430,0.0135
431,0.0068
432,0.0108
433,0.0081
434,0.0068
435,0.0054
436,0.0027
437,0.0000
438,0.0000
439,0.0000
440,0.0000
441,0.0027
442,0.0027
443,0.0054
444,0.0041
445,0.0041
446,0.0041
447,0.0041
448,0.0014
449,0.0000
450,0.0095
451,0.0122
452,0.0149
453,0.0176
454,0.0189
455,0.0081
456,0.0068
457,0.0041
458,0.0027
459,0.0041
460,0.0068
461,0.0054
462,0.0068
463,0.0081
464,0.0068
465,0.0068
466,0.0054
467,0.0068
468,0.0068
469,0.0081
470,0.0041
471,0.0041
472,0.0122
473,0.0243
474,0.0243
475,0.0338
476,0.0257
477,0.0324
478,0.0365
479,0.0257
480,0.0203
481,0.0189
482,0.0162
483,0.0203
484,0.0189
485,0.0108
486,0.0122
487,0.0149
488,0.0122
489,0.0095
490,0.0041
491,0.0000
492,0.0041
493,0.0081
494,0.0081
495,0.0041
496,0.0122
497,0.0243
498,0.0162
499,0.0149
500,0.0149
501,0.0149
502,0.0203
503,0.0149
504,0.0189
505,0.0189
506,0.0122
507,0.0068
508,0.0027
509,0.0054
510,0.0054
511,0.0014
512,0.0014
513,0.0027
514,0.0054
515,0.0054
516,0.0054
517,0.0041
518,0.0054
519,0.0014
520,0.0000
521,0.0000
522,0.0000
523,0.0000
524,0.0000
525,0.0000
526,0.0000
527,0.0000
528,0.0000
529,0.0027
530,0.0014
531,0.0041
532,0.0027
533,0.0081
534,0.0054
535,0.0027
536,0.0054
537,0.0027
538,0.0068
539,0.0068
540,0.0095
541,0.0122
542,0.0203
543,0.0162
544,0.0135
545,0.0122
546,0.0162
547,0.0081
548,0.0081
549,0.0068
550,0.0095
551,0.0000
552,0.0027
553,0.0081
554,0.0135
555,0.0122
556,0.0108
557,0.0054
558,0.0000
559,0.0000
560,0.0041
561,0.0108
562,0.0135
563,0.0122
564,0.0122
565,0.0081
566,0.0041
567,0.0041
568,0.0027
569,0.0000
570,0.0000
571,0.0000
572,0.0014
573,0.0041
574,0.0027
575,0.0014
576,0.0027
577,0.0041
578,0.0041
579,0.0054
580,0.0027
581,0.0027
582,0.0081
583,0.0081
584,0.0081
585,0.0041
586,0.0027
587,0.0027
588,0.0027
589,0.0095
590,0.0122
591,0.0068
592,0.0068
593,0.0081
594,0.0081
595,0.0054
596,0.0068
597,0.0108
598,0.0095
599,0.0095
600,0.0068
601,0.0068
602,0.0095
603,0.0108
604,0.0095
605,0.0081
606,0.0122
607,0.0041
608,0.0054
609,0.0081
610,0.0095
611,0.0027
612,0.0027
613,0.0027
614,0.0027
615,0.0054
616,0.0054
617,0.0027
618,0.0027
619,0.0027
620,0.0054
621,0.0081
622,0.0081
623,0.0081
624,0.0054
625,0.0041
626,0.0068
627,0.0081
628,0.0068
629,0.0014
630,0.0000
631,0.0027
632,0.0054
633,0.0054
634,0.0027
