Distance_(pixels),Gray_Value
0,0.0394
1,0.0131
2,0.0098
3,0.0049
4,0.0016
5,0.0000
6,0.0000
7,0.0000
8,0.0016
9,0.0066
10,0.0098
11,0.0115
12,0.0115
13,0.0033
14,0.0049
15,0.0033
16,0.0049
17,0.0115
18,0.0180
19,0.0197
20,0.0197
21,0.0197
22,0.0295
23,0.0230
24,0.0082
25,0.0131
26,0.0180
27,0.0361
28,0.0344
29,0.0295
30,0.0230
31,0.0148
32,0.0164
33,0.0246
34,0.0230
35,0.0180
36,0.0148
37,0.0066
38,0.0066
39,0.0082
40,0.0000
41,0.0066
42,0.0148
43,0.0213
44,0.0115
45,0.0098
46,0.0197
47,0.0197
48,0.0279
49,0.0476
50,0.0361
51,0.0328
52,0.0328
53,0.0230
54,0.0180
55,0.0082
56,0.0066
57,0.0197
58,0.0262
59,0.0246
60,0.0213
61,0.0148
62,0.0131
63,0.0049
64,0.0148
65,0.0180
66,0.0148
67,0.0066
68,0.0066
69,0.0115
70,0.0131
71,0.0016
72,0.0033
73,0.0016
74,0.0033
75,0.0098
76,0.0049
77,0.0115
78,0.0115
79,0.0033
80,0.0066
81,0.0115
82,0.0049
83,0.0000
84,0.0066
85,0.0098
86,0.0098
87,0.0082
88,0.0115
89,0.0049
90,0.0066
91,0.0000
92,0.0049
93,0.0049
94,0.0049
95,0.0016
96,0.0000
97,0.0016
98,0.0082
99,0.0066
100,0.0066
101,0.0033
102,0.0066
103,0.0082
104,0.0180
105,0.0115
106,0.0082
107,0.0180
108,0.0213
109,0.0197
110,0.0098
111,0.0082
112,0.0115
113,0.0230
114,0.0098
115,0.0246
116,0.0312
117,0.0328
118,0.0328
119,0.0279
120,0.0213
121,0.0131
122,0.0164
123,0.0213
124,0.0148
125,0.0197
126,0.0164
127,0.0197
128,0.0148
129,0.0148
130,0.0197
131,0.0197
132,0.0197
133,0.0148
134,0.0180
135,0.0098
136,0.0066
137,0.0049
138,0.0098
139,0.0016
140,0.0033
141,0.0082
142,0.0115
143,0.0066
144,0.0131
145,0.0213
146,0.0295
147,0.0197
148,0.0148
149,0.0115
