Distance_(pixels),Gray_Value
0,0.1084
1,0.0798
2,0.0701
3,0.0718
4,0.0742
5,0.0740
6,0.0758
7,0.0706
8,0.0721
9,0.0762
10,0.0743
11,0.0662
12,0.0575
13,0.0617
14,0.0681
15,0.0538
16,0.0586
17,0.0724
18,0.0724
19,0.0683
20,0.0694
21,0.0728
22,0.0773
23,0.0740
24,0.0765
25,0.0819
26,0.0786
27,0.0789
28,0.0820
29,0.0812
30,0.0826
31,0.0698
32,0.0701
33,0.0831
34,0.0807
35,0.0826
36,0.0766
37,0.0785
38,0.0833
39,0.0748
40,0.0641
41,0.0747
42,0.0672
43,0.0690
44,0.0642
45,0.0642
46,0.0732
47,0.0658
48,0.0769
49,0.0891
50,0.0772
51,0.0731
52,0.0681
53,0.0687
54,0.0666
55,0.0683
56,0.0690
57,0.0733
58,0.0693
59,0.0700
60,0.0755
61,0.0790
62,0.0728
63,0.0619
64,0.0718
65,0.0878
66,0.0787
67,0.0687
68,0.0576
69,0.0636
70,0.0678
71,0.0568
72,0.0632
73,0.0774
74,0.0611
75,0.0488
76,0.0426
77,0.0425
78,0.0521
79,0.0503
80,0.0605
81,0.0699
82,0.0627
83,0.0611
84,0.0577
85,0.0623
86,0.0700
87,0.0648
88,0.0646
89,0.0745
90,0.0560
91,0.0508
92,0.0531
93,0.0619
94,0.0732
95,0.0612
96,0.0666
97,0.0808
98,0.0768
99,0.0741
100,0.0747
101,0.0697
102,0.0677
103,0.0661
104,0.0646
105,0.0677
106,0.0612
107,0.0611
108,0.0530
109,0.0533
110,0.0667
111,0.0652
112,0.0690
113,0.0802
114,0.0670
115,0.0646
116,0.0735
117,0.0770
118,0.0804
119,0.0581
120,0.0516
121,0.0619
122,0.0671
123,0.0669
124,0.0559
125,0.0539
126,0.0598
127,0.0563
128,0.0642
129,0.0891
130,0.0816
131,0.0722
132,0.0630
133,0.0597
134,0.0638
135,0.0584
136,0.0501
137,0.0585
138,0.0522
139,0.0524
140,0.0572
141,0.0680
142,0.0752
143,0.0688
144,0.0599
145,0.0673
146,0.0627
147,0.0555
148,0.0562
149,0.0577
150,0.0594
151,0.0558
152,0.0597
153,0.0713
154,0.0624
155,0.0519
156,0.0496
157,0.0627
158,0.0757
159,0.0576
160,0.0541
161,0.0684
