Distance_(pixels),Gray_Value
0,0.16628
1,0.14468
2,0.12606
3,0.13059
4,0.12944
5,0.12336
6,0.13802
7,0.15654
8,0.15847
9,0.12973
10,0.12674
11,0.11777
12,0.10639
13,0.11410
14,0.12809
15,0.14120
16,0.15731
17,0.12539
18,0.12211
19,0.12857
20,0.11690
21,0.11661
22,0.13281
23,0.15123
24,0.15114
25,0.13387
26,0.13262
27,0.13329
28,0.12953
29,0.13137
30,0.13571
31,0.14882
32,0.14670
33,0.13551
34,0.13310
35,0.12741
36,0.12018
37,0.12056
38,0.13600
39,0.14873
40,0.14024
41,0.11449
42,0.11883
43,0.11323
44,0.10050
45,0.10446
46,0.11507
47,0.14400
48,0.17024
49,0.13272
50,0.11719
51,0.11825
52,0.10397
53,0.10754
54,0.13185
55,0.14796
56,0.16319
57,0.12500
58,0.11699
59,0.11825
60,0.11912
61,0.12394
62,0.13648
63,0.13108
64,0.16136
65,0.13387
66,0.12973
67,0.12548
68,0.10214
69,0.10918
70,0.13908
71,0.13166
72,0.13831
73,0.12645
74,0.11024
75,0.10243
76,0.08951
77,0.09375
78,0.10909
79,0.13262
80,0.15278
81,0.12230
82,0.10532
83,0.11150
84,0.11632
85,0.11439
86,0.11989
87,0.14564
88,0.15384
89,0.11593
90,0.10899
91,0.09713
92,0.08806
93,0.11439
94,0.14120
95,0.13493
96,0.15490
97,0.13657
98,0.11709
99,0.11400
100,0.10677
101,0.11101
102,0.11651
103,0.15075
104,0.15789
105,0.12500
106,0.11227
107,0.10706
108,0.09163
109,0.10349
110,0.12876
111,0.15027
112,0.15712
113,0.14120
114,0.13098
115,0.11439
116,0.11892
117,0.12461
118,0.13571
119,0.12490
120,0.12307
121,0.11246
122,0.11497
123,0.11121
124,0.10253
125,0.08960
126,0.10388
127,0.11343
128,0.14043
129,0.13976
130,0.13802
131,0.12413
132,0.10677
133,0.10368
134,0.11256
135,0.12519
136,0.12423
137,0.10426
138,0.10233
139,0.09886
140,0.10571
141,0.11169
142,0.11767
143,0.13262
144,0.14921
145,0.12471
146,0.10696
147,0.10725
148,0.10108
149,0.10214
150,0.10774
151,0.13571
152,0.12973
153,0.11979
154,0.12635
155,0.11034
156,0.10021
157,0.10648
158,0.12076
159,0.14516
160,0.13927
161,0.11420
162,0.11970
163,0.12230
164,0.10455
165,0.10330
166,0.11719
167,0.12365
168,0.14921
169,0.11236
170,0.10590
171,0.11150
172,0.09606
173,0.09327
174,0.12249
175,0.12394
176,0.12056
177,0.09877
178,0.08709
179,0.09066
180,0.09954
181,0.09385
182,0.10089
183,0.11275
184,0.12297
185,0.09240
186,0.10272
187,0.11950
188,0.10667
189,0.09915
190,0.11179
191,0.13397
192,0.13860
193,0.11333
194,0.10426
195,0.09992
196,0.09655
197,0.10108
198,0.11150
199,0.12365
200,0.13416
201,0.11593
202,0.11256
203,0.10802
204,0.10600
205,0.11227
206,0.12982
207,0.16406
208,0.16889
209,0.15027
210,0.12838
211,0.12317
212,0.11372
213,0.10909
214,0.12857
215,0.16271
216,0.15847
217,0.12336
218,0.12481
219,0.12249
220,0.10802
221,0.11391
222,0.13436
223,0.14863
224,0.15924
225,0.13648
226,0.13677
227,0.13686
228,0.12394
229,0.12114
230,0.13532
231,0.15095
232,0.15702
233,0.12153
234,0.12384
235,0.14053
236,0.13021
237,0.11478
238,0.13416
239,0.15606
240,0.14419
241,0.11825
242,0.10397
243,0.10012
244,0.10455
245,0.09655
246,0.11352
247,0.14525
248,0.13706
249,0.11979
250,0.10918
251,0.11410
252,0.10802
253,0.10137
254,0.12326
255,0.13416
256,0.13927
257,0.13108
258,0.11979
259,0.12596
260,0.12326
261,0.11690
262,0.12442
263,0.13349
264,0.14834
265,0.14776
266,0.13436
267,0.12413
268,0.12027
269,0.10465
270,0.10793
271,0.13416
272,0.13735
273,0.11140
274,0.09655
275,0.09115
276,0.09780
277,0.09539
278,0.10176
279,0.12751
280,0.13995
281,0.12182
282,0.11863
283,0.12355
284,0.10079
285,0.10417
286,0.11777
287,0.13542
288,0.15046
289,0.13889
290,0.12973
291,0.12211
292,0.12162
293,0.11921
294,0.12529
295,0.14062
296,0.14294
297,0.12539
298,0.12008
299,0.11294
300,0.10368
301,0.11941
302,0.14236
303,0.15471
304,0.16821
305,0.14689
306,0.12616
307,0.11941
308,0.12760
309,0.12770
310,0.12249
311,0.15693
312,0.15779
313,0.14487
314,0.13301
315,0.11950
316,0.09944
317,0.09394
318,0.11680
319,0.13638
320,0.14313
321,0.11487
322,0.10503
323,0.10204
324,0.09857
325,0.09867
326,0.12558
327,0.14294
328,0.15731
329,0.12751
330,0.12452
331,0.12452
332,0.10021
333,0.10098
334,0.12375
335,0.12616
336,0.14439
337,0.12230
338,0.11372
339,0.12693
340,0.12944
341,0.12307
342,0.11989
343,0.11323
344,0.13522
345,0.12731
346,0.11680
347,0.10725
348,0.09905
349,0.09481
350,0.12133
351,0.13686
352,0.16339
353,0.14072
354,0.12133
355,0.11979
356,0.13966
357,0.13609
358,0.13011
359,0.16175
360,0.15278
361,0.13156
362,0.12568
363,0.11834
364,0.08970
365,0.09616
366,0.11883
367,0.11960
368,0.14390
369,0.12780
370,0.12336
371,0.11960
372,0.10301
373,0.10513
374,0.10725
375,0.12712
376,0.14120
377,0.11834
378,0.12162
379,0.12693
380,0.11863
381,0.11921
382,0.12365
383,0.13609
384,0.14988
385,0.15037
386,0.14236
387,0.13764
388,0.12741
389,0.12162
390,0.11410
391,0.13841
392,0.16213
393,0.13455
394,0.13474
395,0.13493
396,0.13870
397,0.14458
398,0.16522
399,0.17149
400,0.15905
401,0.13214
402,0.11815
403,0.11362
404,0.11333
405,0.12404
406,0.14834
407,0.15876
408,0.17274
409,0.13349
410,0.13030
411,0.12963
412,0.12423
413,0.13156
414,0.14419
415,0.14738
416,0.15451
417,0.12674
418,0.11179
419,0.10754
420,0.08980
421,0.09973
422,0.11343
423,0.13416
424,0.13146
425,0.10860
426,0.10831
427,0.10195
428,0.10822
429,0.09529
430,0.12105
431,0.12519
432,0.16426
433,0.13445
434,0.11757
435,0.11555
436,0.10446
437,0.10561
438,0.13474
439,0.14091
440,0.13985
441,0.11998
442,0.13426
443,0.12249
444,0.08960
445,0.08353
446,0.10880
447,0.13194
448,0.14410
449,0.12905
450,0.11950
451,0.12114
452,0.13262
453,0.12172
454,0.11545
455,0.12317
456,0.14448
457,0.12201
458,0.12346
459,0.11892
460,0.11535
461,0.10754
462,0.13185
463,0.15143
464,0.14410
465,0.11449
466,0.11285
467,0.11285
468,0.10995
469,0.10976
470,0.12471
471,0.12731
472,0.16213
473,0.14381
474,0.12297
475,0.11844
476,0.11989
477,0.12095
478,0.13571
479,0.15837
480,0.15538
481,0.13956
482,0.13542
483,0.12760
484,0.10783
485,0.10176
486,0.10253
487,0.10870
488,0.14439
489,0.12307
490,0.10696
491,0.09674
492,0.10658
493,0.10156
494,0.10658
495,0.12982
496,0.14419
497,0.12770
498,0.11439
499,0.11950
500,0.13522
501,0.14188
502,0.13841
503,0.14853
504,0.16657
505,0.13175
506,0.13127
507,0.13252
508,0.11806
509,0.11671
510,0.13426
511,0.15403
512,0.13368
513,0.10532
