Distance_(pixels),Gray_Value
0,0.0642
1,0.0312
2,0.0191
3,0.0226
4,0.0278
5,0.0226
6,0.0087
7,0.0052
8,0.0122
9,0.0104
10,0.0295
11,0.0312
12,0.0260
13,0.0347
14,0.0486
15,0.0503
16,0.0590
17,0.0642
18,0.0486
19,0.0295
20,0.0226
21,0.0208
22,0.0226
23,0.0347
24,0.0382
25,0.0365
26,0.0434
27,0.0417
28,0.0486
29,0.0486
30,0.0503
31,0.0312
32,0.0417
33,0.0573
34,0.0469
35,0.0434
36,0.0382
37,0.0312
38,0.0347
39,0.0312
40,0.0243
41,0.0156
42,0.0260
43,0.0174
44,0.0191
45,0.0260
46,0.0243
47,0.0278
48,0.0226
49,0.0156
50,0.0174
51,0.0191
52,0.0208
53,0.0278
54,0.0243
55,0.0208
56,0.0191
57,0.0139
58,0.0156
59,0.0104
60,0.0104
61,0.0226
62,0.0260
63,0.0243
64,0.0365
65,0.0556
66,0.0590
67,0.0625
68,0.0417
69,0.0330
70,0.0330
71,0.0278
72,0.0278
73,0.0382
74,0.0417
75,0.0295
76,0.0226
77,0.0260
78,0.0278
79,0.0191
80,0.0156
81,0.0156
82,0.0208
83,0.0208
84,0.0139
85,0.0104
86,0.0035
87,0.0087
88,0.0069
89,0.0139
90,0.0035
91,0.0035
92,0.0017
93,0.0052
94,0.0122
95,0.0139
96,0.0243
97,0.0382
98,0.0417
99,0.0399
100,0.0486
101,0.0434
102,0.0399
103,0.0260
104,0.0208
105,0.0278
106,0.0243
107,0.0330
108,0.0156
109,0.0156
110,0.0156
111,0.0139
112,0.0122
113,0.0295
114,0.0278
115,0.0174
116,0.0122
117,0.0191
118,0.0243
119,0.0243
120,0.0295
121,0.0330
122,0.0295
123,0.0260
124,0.0347
125,0.0382
126,0.0312
127,0.0243
128,0.0278
129,0.0260
130,0.0226
131,0.0278
132,0.0174
133,0.0312
134,0.0417
135,0.0451
136,0.0260
137,0.0330
138,0.0295
139,0.0260
140,0.0208
141,0.0156
142,0.0174
143,0.0208
144,0.0139
145,0.0139
146,0.0069
147,0.0087
148,0.0069
149,0.0087
150,0.0122
151,0.0122
152,0.0035
153,0.0087
154,0.0122
155,0.0122
156,0.0087
157,0.0122
158,0.0156
159,0.0191
160,0.0191
161,0.0191
162,0.0087
163,0.0069
164,0.0035
165,0.0069
166,0.0000
167,0.0035
168,0.0035
169,0.0052
170,0.0208
171,0.0243
172,0.0330
173,0.0399
174,0.0347
175,0.0278
176,0.0243
177,0.0122
178,0.0104
179,0.0087
180,0.0035
181,0.0069
182,0.0000
183,0.0052
184,0.0087
185,0.0243
186,0.0139
187,0.0122
188,0.0069
189,0.0104
190,0.0104
191,0.0087
192,0.0174
193,0.0260
194,0.0243
195,0.0278
196,0.0295
197,0.0278
198,0.0243
199,0.0330
200,0.0382
201,0.0295
202,0.0260
203,0.0260
204,0.0243
205,0.0260
206,0.0191
207,0.0139
208,0.0122
209,0.0087
210,0.0122
211,0.0174
212,0.0174
213,0.0069
214,0.0052
215,0.0087
216,0.0035
217,0.0069
218,0.0069
219,0.0035
220,0.0087
221,0.0347
222,0.0417
223,0.0347
224,0.0278
225,0.0243
226,0.0260
227,0.0174
228,0.0104
229,0.0174
230,0.0208
231,0.0104
232,0.0104
233,0.0156
234,0.0156
235,0.0122
236,0.0087
237,0.0122
238,0.0069
239,0.0087
240,0.0156
241,0.0347
242,0.0417
243,0.0278
244,0.0226
245,0.0295
246,0.0260
247,0.0260
248,0.0312
249,0.0417
250,0.0330
251,0.0295
252,0.0226
253,0.0226
254,0.0278
255,0.0156
256,0.0208
257,0.0260
258,0.0191
259,0.0208
260,0.0243
261,0.0330
262,0.0417
263,0.0399
264,0.0243
265,0.0226
266,0.0243
267,0.0156
268,0.0156
269,0.0174
270,0.0069
271,0.0000
272,0.0104
273,0.0226
274,0.0191
275,0.0226
276,0.0226
277,0.0191
278,0.0208
279,0.0226
280,0.0278
281,0.0312
282,0.0330
283,0.0156
284,0.0122
285,0.0174
286,0.0191
287,0.0191
288,0.0278
289,0.0613
290,0.1138
291,0.1156
292,0.0982
293,0.0877
294,0.0492
295,0.0139
296,0.0069
297,0.0104
298,0.0174
299,0.0087
300,0.0104
301,0.0139
302,0.0122
303,0.0052
304,0.0087
305,0.0035
306,0.0000
307,0.0000
308,0.0035
309,0.0104
310,0.0226
311,0.0243
312,0.0191
313,0.0226
314,0.0174
315,0.0104
316,0.0052
317,0.0035
318,0.0017
319,0.0000
320,0.0017
321,0.0035
322,0.0017
323,0.0035
324,0.0139
325,0.0139
326,0.0104
327,0.0104
328,0.0139
329,0.0226
330,0.0226
331,0.0174
332,0.0035
333,0.0069
334,0.0122
335,0.0087
336,0.0052
337,0.0087
338,0.0191
339,0.0156
340,0.0208
341,0.0208
342,0.0156
343,0.0122
344,0.0174
345,0.0139
346,0.0139
347,0.0191
348,0.0191
349,0.0278
350,0.0278
351,0.0191
352,0.0139
353,0.0208
354,0.0156
355,0.0104
356,0.0174
357,0.0156
358,0.0104
359,0.0191
360,0.0208
361,0.0278
362,0.0278
363,0.0139
364,0.0035
365,0.0052
366,0.0069
367,0.0087
368,0.0208
369,0.0330
370,0.0260
371,0.0295
372,0.0295
373,0.0243
374,0.0191
375,0.0122
376,0.0156
377,0.0191
378,0.0104
379,0.0104
380,0.0052
381,0.0087
382,0.0122
383,0.0069
384,0.0122
385,0.0243
386,0.0295
387,0.0260
388,0.0226
389,0.0156
390,0.0174
391,0.0139
392,0.0087
393,0.0017
394,0.0069
395,0.0087
396,0.0087
397,0.0104
398,0.0122
399,0.0052
400,0.0000
401,0.0122
402,0.0156
403,0.0156
404,0.0156
405,0.0122
406,0.0087
407,0.0069
408,0.0052
409,0.0017
410,0.0000
411,0.0035
412,0.0035
413,0.0069
414,0.0035
415,0.0069
416,0.0052
417,0.0104
418,0.0052
419,0.0035
420,0.0069
421,0.0156
422,0.0208
423,0.0191
424,0.0208
425,0.0104
426,0.0191
427,0.0156
428,0.0122
429,0.0104
430,0.0226
431,0.0122
432,0.0069
433,0.0069
434,0.0017
435,0.0035
436,0.0000
437,0.0035
438,0.0052
439,0.0052
440,0.0035
441,0.0087
442,0.0122
443,0.0174
444,0.0104
445,0.0122
446,0.0139
447,0.0087
448,0.0087
