Distance_(pixels),Gray_Value
0,0.0391
1,0.0333
2,0.0347
3,0.0347
4,0.0304
5,0.0275
6,0.0188
7,0.0159
8,0.0188
9,0.0260
10,0.0304
11,0.0376
12,0.0275
13,0.0362
14,0.0362
15,0.0477
16,0.0405
17,0.0318
18,0.0304
19,0.0333
20,0.0333
21,0.0318
22,0.0391
23,0.0347
24,0.0333
25,0.0405
26,0.0448
27,0.0434
28,0.0521
29,0.0521
30,0.0448
31,0.0362
32,0.0333
33,0.0477
34,0.0448
35,0.0347
36,0.0391
37,0.0448
38,0.0506
39,0.0333
40,0.0260
41,0.0217
42,0.0231
43,0.0203
44,0.0217
45,0.0217
46,0.0231
47,0.0145
48,0.0203
49,0.0145
50,0.0116
51,0.0116
52,0.0130
53,0.0174
54,0.0159
55,0.0116
56,0.0101
57,0.0116
58,0.0116
59,0.0116
60,0.0101
61,0.0174
62,0.0231
63,0.0217
64,0.0289
65,0.0362
66,0.0333
67,0.0376
68,0.0246
69,0.0246
70,0.0231
71,0.0188
72,0.0203
73,0.0231
74,0.0203
75,0.0145
76,0.0130
77,0.0174
78,0.0231
79,0.0145
80,0.0072
81,0.0072
82,0.0130
83,0.0203
84,0.0130
85,0.0058
86,0.0000
87,0.0000
88,0.0058
89,0.0087
90,0.0058
91,0.0029
92,0.0014
93,0.0087
94,0.0087
95,0.0116
96,0.0246
97,0.0289
98,0.0246
99,0.0231
100,0.0275
101,0.0304
102,0.0333
103,0.0275
104,0.0260
105,0.0275
106,0.0275
107,0.0318
108,0.0231
109,0.0130
110,0.0159
111,0.0072
112,0.0087
113,0.0174
114,0.0188
115,0.0174
116,0.0130
117,0.0145
118,0.0174
119,0.0159
120,0.0159
121,0.0217
122,0.0246
123,0.0203
124,0.0246
125,0.0217
126,0.0174
127,0.0159
128,0.0231
129,0.0203
130,0.0203
131,0.0145
132,0.0058
133,0.0159
134,0.0275
135,0.0188
136,0.0130
137,0.0130
138,0.0188
139,0.0145
140,0.0101
141,0.0087
142,0.0130
143,0.0159
144,0.0130
145,0.0145
146,0.0130
147,0.0159
148,0.0203
149,0.0130
150,0.0159
151,0.0101
152,0.0043
153,0.0043
154,0.0043
155,0.0014
156,0.0029
157,0.0058
158,0.0101
159,0.0130
160,0.0159
161,0.0159
162,0.0101
163,0.0058
164,0.0043
165,0.0058
166,0.0029
167,0.0058
168,0.0058
169,0.0072
170,0.0188
171,0.0246
172,0.0246
173,0.0289
174,0.0347
175,0.0231
176,0.0116
177,0.0130
178,0.0101
179,0.0087
180,0.0072
181,0.0072
182,0.0029
183,0.0043
184,0.0101
185,0.0203
186,0.0145
187,0.0130
188,0.0072
189,0.0087
190,0.0087
191,0.0058
192,0.0145
193,0.0260
194,0.0246
195,0.0188
196,0.0130
197,0.0116
198,0.0159
199,0.0145
200,0.0188
201,0.0174
202,0.0159
203,0.0217
204,0.0174
205,0.0188
206,0.0130
207,0.0130
208,0.0116
209,0.0203
210,0.0203
211,0.0159
212,0.0116
213,0.0072
214,0.0072
215,0.0087
216,0.0043
217,0.0116
218,0.0087
219,0.0058
220,0.0087
221,0.0318
222,0.0391
223,0.0318
224,0.0304
225,0.0275
226,0.0217
227,0.0203
228,0.0159
229,0.0188
230,0.0231
231,0.0145
232,0.0116
233,0.0217
234,0.0188
235,0.0188
236,0.0159
237,0.0188
238,0.0116
239,0.0043
240,0.0087
241,0.0246
242,0.0304
243,0.0246
244,0.0145
245,0.0203
246,0.0289
247,0.0260
248,0.0333
249,0.0304
250,0.0203
251,0.0188
252,0.0159
253,0.0246
254,0.0318
255,0.0159
256,0.0188
257,0.0231
258,0.0188
259,0.0188
260,0.0188
261,0.0217
262,0.0203
263,0.0231
264,0.0174
265,0.0188
266,0.0087
267,0.0043
268,0.0087
269,0.0130
270,0.0087
271,0.0000
272,0.0000
273,0.0087
274,0.0087
275,0.0116
276,0.0101
277,0.0130
278,0.0145
279,0.0159
280,0.0246
281,0.0246
282,0.0231
283,0.0101
284,0.0130
285,0.0145
286,0.0188
287,0.0188
288,0.0231
289,0.0477
290,0.1013
291,0.1085
292,0.0984
293,0.0839
294,0.0463
295,0.0130
296,0.0029
297,0.0087
298,0.0188
299,0.0145
300,0.0043
301,0.0043
302,0.0000
303,0.0043
304,0.0101
305,0.0072
306,0.0072
307,0.0058
308,0.0087
309,0.0174
310,0.0217
311,0.0275
312,0.0159
313,0.0174
314,0.0116
315,0.0058
316,0.0029
317,0.0029
318,0.0072
319,0.0029
320,0.0043
321,0.0043
322,0.0058
323,0.0116
324,0.0130
325,0.0116
326,0.0101
327,0.0101
328,0.0101
329,0.0188
330,0.0203
331,0.0217
332,0.0101
333,0.0072
334,0.0101
335,0.0058
336,0.0043
337,0.0072
338,0.0159
339,0.0116
340,0.0145
341,0.0188
342,0.0116
343,0.0072
344,0.0145
345,0.0159
346,0.0101
347,0.0116
348,0.0101
349,0.0174
350,0.0217
351,0.0203
352,0.0159
353,0.0217
354,0.0174
355,0.0087
356,0.0072
357,0.0058
358,0.0000
359,0.0014
360,0.0029
361,0.0116
362,0.0116
363,0.0058
364,0.0000
365,0.0029
366,0.0087
367,0.0101
368,0.0145
369,0.0217
370,0.0246
371,0.0260
372,0.0246
373,0.0145
374,0.0101
375,0.0101
376,0.0116
377,0.0116
378,0.0130
379,0.0072
380,0.0029
381,0.0058
382,0.0072
383,0.0058
384,0.0145
385,0.0231
386,0.0289
387,0.0260
388,0.0275
389,0.0231
390,0.0203
391,0.0145
392,0.0116
393,0.0043
394,0.0087
395,0.0101
396,0.0029
397,0.0043
398,0.0058
399,0.0029
400,0.0014
401,0.0072
402,0.0101
403,0.0072
404,0.0087
405,0.0072
406,0.0029
407,0.0000
408,0.0014
409,0.0058
410,0.0014
411,0.0029
412,0.0058
413,0.0058
414,0.0043
415,0.0072
416,0.0101
417,0.0116
418,0.0058
419,0.0014
420,0.0072
421,0.0174
422,0.0217
423,0.0203
424,0.0174
425,0.0116
426,0.0101
427,0.0174
428,0.0145
429,0.0145
430,0.0203
431,0.0130
432,0.0116
433,0.0058
434,0.0043
435,0.0014
436,0.0000
437,0.0000
438,0.0014
439,0.0058
440,0.0087
441,0.0159
442,0.0188
443,0.0174
444,0.0101
445,0.0087
446,0.0087
447,0.0087
448,0.0101
449,0.0217
450,0.0231
451,0.0260
452,0.0217
453,0.0304
454,0.0289
455,0.0130
456,0.0072
457,0.0130
458,0.0174
459,0.0203
460,0.0174
461,0.0159
462,0.0101
463,0.0000
464,0.0000
465,0.0000
466,0.0029
467,0.0000
468,0.0029
469,0.0072
470,0.0130
471,0.0217
472,0.0188
473,0.0145
474,0.0130
475,0.0029
476,0.0029
477,0.0029
478,0.0014
479,0.0014
480,0.0058
481,0.0145
482,0.0116
483,0.0072
484,0.0087
485,0.0130
486,0.0116
487,0.0130
488,0.0260
489,0.0275
490,0.0275
491,0.0275
492,0.0231
493,0.0217
494,0.0260
495,0.0116
496,0.0130
497,0.0188
498,0.0188
499,0.0159
500,0.0116
501,0.0116
502,0.0058
503,0.0145
504,0.0145
505,0.0188
506,0.0101
507,0.0145
508,0.0116
509,0.0145
510,0.0174
511,0.0174
512,0.0058
513,0.0072
514,0.0058
515,0.0072
516,0.0130
517,0.0203
518,0.0333
519,0.0217
520,0.0188
521,0.0203
522,0.0231
523,0.0246
524,0.0203
525,0.0231
526,0.0304
527,0.0260
528,0.0231
529,0.0116
530,0.0058
531,0.0014
532,0.0043
533,0.0130
534,0.0130
535,0.0145
536,0.0174
537,0.0231
538,0.0217
539,0.0101
540,0.0072
541,0.0087
542,0.0174
543,0.0116
544,0.0188
545,0.0318
546,0.0289
547,0.0231
548,0.0260
549,0.0246
550,0.0203
551,0.0203
552,0.0260
553,0.0333
554,0.0434
555,0.0405
556,0.0463
557,0.0535
558,0.0448
559,0.0521
560,0.0666
561,0.0738
562,0.0506
563,0.0260
564,0.0217
565,0.0203
566,0.0246
567,0.0231
568,0.0231
569,0.0333
570,0.0405
571,0.0304
572,0.0304
573,0.0333
574,0.0405
575,0.0116
576,0.0217
577,0.0318
578,0.0304
579,0.0420
580,0.0666
581,0.0564
582,0.0448
583,0.0391
584,0.0477
585,0.0622
586,0.0448
587,0.0622
588,0.0752
589,0.0955
590,0.1157
591,0.1042
592,0.1027
593,0.1143
594,0.1157
595,0.1143
596,0.1128
597,0.1085
598,0.1157
599,0.0897
600,0.0666
601,0.0564
602,0.0405
603,0.0521
604,0.0593
605,0.0622
606,0.0694
607,0.0767
608,0.0723
609,0.0796
610,0.0622
611,0.0521
612,0.0521
613,0.0694
614,0.0796
615,0.0709
616,0.0622
617,0.0492
618,0.0362
619,0.0391
620,0.0318
621,0.0318
622,0.0333
623,0.0289
624,0.0434
625,0.0550
626,0.0492
627,0.0376
628,0.0434
629,0.0535
630,0.0666
631,0.0550
632,0.0564
633,0.0463
634,0.0579
635,0.0637
636,0.0767
637,0.0709
638,0.0955
639,0.0796
640,0.0637
641,0.0796
642,0.0709
643,0.0781
644,0.0810
645,0.0796
646,0.0883
647,0.0854
648,0.1114
649,0.1345
650,0.1534
651,0.1577
652,0.1476
653,0.1360
654,0.1215
655,0.1042
656,0.0897
657,0.1027
658,0.1186
659,0.1157
660,0.1302
661,0.1360
662,0.1606
663,0.1635
664,0.1649
665,0.1678
666,0.1736
667,0.1476
668,0.1215
669,0.1128
670,0.1042
671,0.0926
672,0.1100
673,0.1447
674,0.1331
675,0.1071
676,0.1100
677,0.1143
678,0.1114
679,0.0911
680,0.1027
681,0.1100
682,0.1186
683,0.1143
684,0.1042
685,0.1186
686,0.1085
687,0.1013
688,0.1215
689,0.1620
690,0.1591
691,0.1577
692,0.1447
693,0.1678
694,0.1837
695,0.2040
696,0.2156
697,0.2127
698,0.1866
699,0.1548
700,0.1331
701,0.1302
702,0.1418
703,0.1345
704,0.1215
705,0.1100
706,0.0998
707,0.0854
708,0.0796
709,0.0984
710,0.1013
711,0.1013
712,0.1302
713,0.1331
714,0.1490
715,0.1288
716,0.1403
717,0.1505
718,0.1418
719,0.0984
720,0.0868
721,0.0723
722,0.0463
723,0.0391
724,0.0420
725,0.0564
726,0.0694
727,0.0709
728,0.0593
729,0.0723
730,0.0723
731,0.0709
732,0.0637
733,0.0637
734,0.0723
735,0.0622
736,0.0781
737,0.0955
738,0.0709
739,0.0622
740,0.0767
741,0.0868
742,0.0969
743,0.1230
744,0.1317
745,0.1374
746,0.1317
747,0.1172
748,0.0926
749,0.1027
750,0.0984
751,0.1186
752,0.1548
753,0.1881
754,0.1562
755,0.1693
756,0.2098
757,0.2257
758,0.2488
759,0.3067
760,0.2894
761,0.2821
762,0.2821
763,0.2387
764,0.2011
765,0.2315
766,0.2980
767,0.3313
768,0.3530
769,0.4167
770,0.4659
771,0.4499
772,0.4601
773,0.4398
774,0.4413
775,0.4340
776,0.4572
777,0.4688
778,0.4499
779,0.4253
780,0.4022
781,0.3964
782,0.3747
783,0.3472
784,0.3617
785,0.4138
786,0.4282
787,0.4398
788,0.4818
789,0.5049
790,0.4977
791,0.4528
792,0.4152
793,0.3747
794,0.3559
795,0.3950
796,0.4297
797,0.4991
798,0.5266
799,0.5266
800,0.4948
801,0.5006
802,0.5093
803,0.5353
804,0.5932
805,0.6192
806,0.6727
807,0.7538
808,0.8478
809,0.9563
810,0.9838
811,0.9187
812,0.8507
813,0.8261
814,0.8478
815,0.9100
816,1.0026
817,1.0547
818,0.9910
819,0.9404
820,0.8681
821,0.9013
822,0.9144
823,0.9491
824,0.9505
825,0.9549
826,0.9100
827,0.8406
828,0.7711
829,0.7841
830,0.8145
831,0.8391
832,0.8695
833,0.9433
834,0.9780
835,1.0532
836,1.1068
837,1.0894
838,1.0663
839,1.0243
840,0.9823
841,0.9954
842,1.0113
843,1.0142
844,0.9838
845,1.0229
846,1.0778
847,1.0981
848,1.1024
849,1.1227
850,1.0417
851,1.0431
852,1.1039
853,1.1791
854,1.2269
855,1.2225
856,1.1487
857,1.0634
858,1.0171
859,0.9939
860,0.9766
861,1.0634
862,1.1400
863,1.1444
864,1.1806
865,1.1415
866,1.0547
867,0.9983
868,0.9881
869,1.0981
870,1.2153
871,1.3252
872,1.4106
873,1.4540
874,1.4308
875,1.3267
876,1.1473
877,1.0431
878,1.0286
879,0.9462
880,0.8912
881,0.8753
882,0.8087
883,0.8145
884,0.8695
885,0.9621
886,1.1270
887,1.2688
888,1.2992
889,1.3079
890,1.3180
891,1.2789
892,1.1834
893,1.1227
894,1.0865
895,1.0634
896,1.0417
897,1.0634
898,1.0981
899,1.0315
900,1.0966
901,1.1820
902,1.3194
903,1.3947
904,1.5205
905,1.6218
906,1.6681
907,1.6204
908,1.5133
909,1.3527
910,1.2471
911,1.1777
912,1.1748
913,1.2037
914,1.1343
915,1.0981
916,1.1849
917,1.2283
918,1.2833
919,1.3093
920,1.2514
921,1.3223
922,1.3759
923,1.4699
924,1.4540
925,1.4959
926,1.5770
927,1.6739
928,1.7795
929,1.7795
930,1.6493
931,1.5379
932,1.5726
933,1.6623
934,1.6869
935,1.6421
936,1.6884
937,1.8287
938,1.9372
939,1.9589
940,1.8793
941,1.7911
942,1.7535
943,1.7115
944,1.7405
945,1.8490
946,1.9083
947,1.8490
