Distance_(pixels),Gray_Value
0,0.16059
1,0.14342
2,0.12519
3,0.12963
4,0.12432
5,0.12317
6,0.13436
7,0.15365
8,0.15557
9,0.12722
10,0.11902
11,0.11777
12,0.10552
13,0.11593
14,0.12510
15,0.14458
16,0.15712
17,0.12934
18,0.12249
19,0.13079
20,0.11651
21,0.11709
22,0.12905
23,0.14516
24,0.14911
25,0.13175
26,0.13127
27,0.13281
28,0.13214
29,0.13484
30,0.13706
31,0.14419
32,0.14728
33,0.13850
34,0.12818
35,0.11719
36,0.11989
37,0.12182
38,0.13108
39,0.14217
40,0.14709
41,0.11738
42,0.11555
43,0.11381
44,0.10137
45,0.10388
46,0.11381
47,0.13966
48,0.17216
49,0.13744
50,0.11863
51,0.11960
52,0.10349
53,0.10716
54,0.13088
55,0.14246
56,0.16252
57,0.12606
58,0.12105
59,0.11487
60,0.11854
61,0.12596
62,0.13677
63,0.13927
64,0.16590
65,0.13918
66,0.12616
67,0.12731
68,0.10639
69,0.10716
70,0.12992
71,0.13378
72,0.14333
73,0.12722
74,0.10089
75,0.09896
76,0.09500
77,0.09327
78,0.10783
79,0.13166
80,0.14834
81,0.12182
82,0.10340
83,0.10966
84,0.11507
85,0.11468
86,0.12008
87,0.15104
88,0.16281
89,0.11863
90,0.10658
91,0.09491
92,0.08816
93,0.11227
94,0.14603
95,0.13638
96,0.14632
97,0.13590
98,0.11265
99,0.11005
100,0.10330
101,0.10783
102,0.11507
103,0.14786
104,0.16011
105,0.12452
106,0.11651
107,0.11150
108,0.09163
109,0.10262
110,0.12770
111,0.14130
112,0.15027
113,0.13744
114,0.12326
115,0.11015
116,0.11661
117,0.12384
118,0.13050
119,0.11873
120,0.12741
121,0.10841
122,0.11275
123,0.11825
124,0.10002
125,0.08989
126,0.10995
127,0.11169
128,0.14265
129,0.13667
130,0.13455
131,0.12085
132,0.10031
133,0.09790
134,0.10513
135,0.12095
136,0.12153
137,0.10214
138,0.10455
139,0.10330
140,0.10156
141,0.11101
142,0.11883
143,0.13638
