Distance_(pixels),Gray_Value
0,0.16960
1,0.18838
2,0.18770
3,0.16422
4,0.17126
5,0.17156
6,0.15591
7,0.14192
8,0.15845
9,0.17645
10,0.16999
11,0.16588
12,0.15513
13,0.15689
14,0.13683
15,0.13449
16,0.14926
17,0.14984
18,0.17038
19,0.14691
20,0.15992
21,0.16099
22,0.14388
23,0.15043
24,0.16158
25,0.17527
26,0.18329
27,0.17430
28,0.15698
29,0.15248
30,0.14515
31,0.15063
32,0.15923
33,0.17254
34,0.17723
35,0.14349
36,0.13273
37,0.13899
38,0.13547
39,0.13762
40,0.15023
41,0.16735
42,0.18114
43,0.13772
44,0.13058
45,0.14847
46,0.15483
47,0.14720
48,0.15698
49,0.15532
50,0.17997
51,0.17449
52,0.15708
53,0.14652
54,0.12940
55,0.13087
56,0.15141
57,0.17029
58,0.19699
59,0.18261
60,0.17567
61,0.17195
62,0.14486
63,0.14006
64,0.14701
65,0.15659
66,0.18408
67,0.15200
68,0.14202
69,0.12177
70,0.12412
71,0.12979
72,0.15826
73,0.17175
74,0.17899
75,0.16050
76,0.14720
77,0.14975
78,0.14319
79,0.13752
80,0.14887
81,0.15796
82,0.16011
83,0.14202
84,0.13908
85,0.13429
86,0.13879
87,0.13097
88,0.14104
89,0.16774
90,0.16823
91,0.14769
92,0.12862
93,0.14192
94,0.15552
95,0.14574
96,0.13977
97,0.16295
98,0.14789
99,0.12471
100,0.14662
101,0.15796
102,0.14564
103,0.13595
104,0.16227
105,0.18134
106,0.19161
107,0.16197
108,0.15327
109,0.13996
110,0.13400
111,0.13693
112,0.13918
113,0.15894
114,0.16725
115,0.15082
116,0.14124
117,0.13732
118,0.14094
119,0.13302
120,0.14857
121,0.16393
122,0.17899
123,0.15552
124,0.13292
125,0.13302
126,0.12334
127,0.13038
128,0.14593
129,0.15493
130,0.15258
131,0.14554
132,0.11874
133,0.12138
134,0.13351
135,0.13644
136,0.14476
137,0.15327
138,0.16236
139,0.13732
140,0.13371
141,0.14388
142,0.14036
143,0.13439
144,0.14710
145,0.14828
146,0.14808
147,0.14182
148,0.14828
149,0.13478
150,0.12128
151,0.11806
152,0.13077
153,0.15571
154,0.16950
155,0.15160
156,0.14593
157,0.15346
158,0.13967
159,0.13820
160,0.14652
161,0.15180
162,0.18202
163,0.15415
164,0.15200
165,0.17498
166,0.16706
167,0.15454
168,0.16315
169,0.17586
170,0.17126
171,0.13380
172,0.12148
173,0.12656
174,0.13331
175,0.13547
176,0.13664
177,0.14456
178,0.14427
179,0.12119
180,0.11757
181,0.12637
182,0.12520
183,0.12432
184,0.14710
185,0.17283
186,0.19474
187,0.14603
188,0.13928
189,0.15190
190,0.15601
191,0.15953
192,0.16882
193,0.17606
194,0.17879
195,0.14534
196,0.14202
197,0.14163
198,0.12979
199,0.13527
200,0.16002
201,0.16931
202,0.18124
203,0.16295
204,0.14290
205,0.15141
206,0.12745
207,0.13038
208,0.14309
209,0.16637
210,0.16862
211,0.12823
212,0.12793
213,0.12754
214,0.12940
215,0.13009
216,0.16266
217,0.17332
218,0.18496
219,0.15063
220,0.14114
221,0.13908
222,0.11688
223,0.12490
224,0.15102
225,0.16050
226,0.15297
227,0.10867
228,0.11913
229,0.13361
230,0.12011
231,0.12001
232,0.13850
233,0.13781
234,0.16471
235,0.13038
236,0.13097
237,0.13028
238,0.14124
239,0.14730
240,0.15278
241,0.16031
242,0.17762
243,0.14671
244,0.15307
245,0.15571
246,0.13331
247,0.12891
248,0.14877
249,0.16412
250,0.18095
251,0.14906
252,0.14466
253,0.14065
254,0.13654
255,0.15043
256,0.17117
257,0.17645
258,0.16901
259,0.16383
260,0.16275
261,0.15884
262,0.14182
263,0.13155
264,0.13018
265,0.16549
266,0.16324
267,0.12559
268,0.12402
269,0.13009
270,0.13410
271,0.13439
272,0.13830
273,0.17283
274,0.17097
275,0.13468
276,0.13576
277,0.12881
278,0.11884
279,0.13155
280,0.15669
281,0.17234
282,0.20178
283,0.15591
284,0.15180
285,0.15591
286,0.16363
287,0.16804
288,0.18349
289,0.19151
290,0.17703
291,0.16011
292,0.16344
293,0.15229
294,0.14016
295,0.14319
296,0.16813
297,0.16931
298,0.16608
299,0.14085
300,0.13292
301,0.13762
302,0.13380
303,0.14270
304,0.14808
305,0.17576
306,0.20286
307,0.15855
308,0.16647
309,0.16432
310,0.12989
311,0.13371
312,0.15542
313,0.13908
314,0.17899
315,0.15229
316,0.13361
317,0.14065
318,0.15424
319,0.15170
320,0.14446
321,0.15327
322,0.16676
323,0.16011
324,0.16637
325,0.15200
326,0.14016
327,0.14397
328,0.16647
329,0.16588
330,0.16168
331,0.13067
332,0.12568
333,0.12813
334,0.12901
335,0.13811
336,0.16324
337,0.16911
338,0.16559
339,0.13595
340,0.15082
341,0.15278
342,0.12784
343,0.13732
344,0.14867
345,0.14632
346,0.14124
347,0.15698
348,0.14368
349,0.12089
350,0.11258
351,0.12676
352,0.14407
353,0.16569
354,0.17948
355,0.15063
356,0.15904
357,0.15209
358,0.13938
359,0.13595
360,0.14378
361,0.17165
362,0.19337
363,0.15786
364,0.15904
365,0.16549
366,0.16412
367,0.15473
368,0.15454
369,0.17606
370,0.18505
371,0.15689
372,0.15835
373,0.15444
374,0.14045
375,0.12754
376,0.14036
377,0.15405
378,0.19542
379,0.19141
380,0.16471
381,0.16403
382,0.15503
383,0.16002
384,0.16168
385,0.17948
386,0.20070
387,0.16530
388,0.16246
389,0.17430
390,0.15190
391,0.15689
392,0.18417
393,0.18251
394,0.18603
395,0.14290
396,0.12833
397,0.13126
398,0.12490
399,0.12979
400,0.14349
401,0.14945
402,0.16999
403,0.15610
404,0.14133
405,0.14006
406,0.13331
407,0.13889
408,0.16520
409,0.17322
410,0.20921
411,0.17606
412,0.16706
