Distance_(pixels),Gray_Value
0,0.16397
1,0.14226
2,0.12056
3,0.12635
4,0.12355
5,0.11709
6,0.12838
7,0.14863
8,0.15856
9,0.13011
10,0.12076
11,0.11545
12,0.10484
13,0.11651
14,0.12751
15,0.13918
16,0.14902
17,0.12404
18,0.12240
19,0.12693
20,0.11574
21,0.11478
22,0.13069
23,0.14622
24,0.14911
25,0.13040
26,0.12625
27,0.12741
28,0.12905
29,0.13040
30,0.13715
31,0.15123
32,0.14622
33,0.13358
34,0.13156
35,0.12269
36,0.12317
37,0.11960
38,0.13175
39,0.14304
40,0.13821
41,0.11497
42,0.11410
43,0.11256
44,0.10426
45,0.10503
46,0.11333
47,0.14603
48,0.17409
49,0.13696
50,0.11757
51,0.11526
52,0.10079
53,0.10513
54,0.12625
55,0.14429
56,0.15123
57,0.11931
58,0.11497
59,0.11661
60,0.11825
61,0.12307
62,0.13696
63,0.13667
64,0.16522
65,0.13754
66,0.12722
67,0.12934
68,0.10658
69,0.10706
70,0.12905
71,0.13378
72,0.13812
73,0.11912
74,0.10687
75,0.10494
76,0.09192
77,0.09375
78,0.10880
79,0.13108
80,0.15548
81,0.12288
82,0.10706
83,0.11198
84,0.11699
85,0.11497
86,0.12153
87,0.14882
88,0.15365
89,0.11661
90,0.10687
91,0.09385
92,0.08401
93,0.11082
94,0.14304
95,0.13580
96,0.14342
97,0.13243
98,0.11381
99,0.11044
100,0.10262
101,0.10600
102,0.11314
103,0.14988
104,0.14902
105,0.11863
106,0.11034
107,0.10388
108,0.08825
109,0.10050
110,0.12934
111,0.14120
112,0.15278
113,0.13715
114,0.12780
115,0.11323
116,0.11410
117,0.12095
118,0.12992
119,0.12056
120,0.12307
121,0.10725
122,0.11555
123,0.11931
124,0.09896
125,0.08989
126,0.10957
127,0.10899
128,0.13783
129,0.13301
130,0.13223
131,0.11998
132,0.10629
133,0.10253
134,0.10812
135,0.12394
136,0.12635
137,0.10725
138,0.09742
139,0.09770
140,0.09905
141,0.10282
142,0.11246
143,0.13281
144,0.14140
145,0.11892
146,0.10513
147,0.10523
148,0.10417
149,0.10745
150,0.11921
151,0.14101
152,0.13706
153,0.12133
154,0.12452
155,0.10639
156,0.09770
157,0.10793
158,0.11979
159,0.14468
160,0.14275
161,0.11757
162,0.11989
163,0.12982
164,0.10475
165,0.09848
166,0.12027
167,0.12953
168,0.15856
169,0.11593
170,0.10340
171,0.11111
172,0.09713
173,0.09086
174,0.11950
175,0.12519
176,0.12124
177,0.09944
178,0.08806
179,0.09105
180,0.09664
181,0.09105
182,0.09481
183,0.11073
184,0.11613
185,0.09144
186,0.10542
187,0.11863
188,0.10272
189,0.10098
190,0.11458
191,0.13764
192,0.14178
193,0.11478
194,0.10899
195,0.10204
196,0.09799
197,0.10031
198,0.11092
199,0.12297
200,0.13272
201,0.11834
202,0.11111
203,0.10870
204,0.10725
205,0.10735
206,0.12336
207,0.15037
208,0.15779
209,0.13956
210,0.12220
211,0.11728
212,0.10880
213,0.10581
214,0.12326
215,0.15885
216,0.16136
217,0.12548
218,0.12452
219,0.11960
220,0.10368
221,0.11169
222,0.13194
223,0.14342
224,0.15432
225,0.13841
226,0.13619
227,0.13291
228,0.12249
229,0.12259
230,0.13580
231,0.15152
232,0.15394
233,0.11796
234,0.12076
235,0.13484
236,0.12519
237,0.11140
238,0.13030
239,0.15008
240,0.13966
241,0.11622
242,0.10330
243,0.10166
244,0.10619
245,0.09780
246,0.11053
247,0.14082
248,0.13465
249,0.11651
250,0.10108
251,0.11005
252,0.10455
253,0.09742
254,0.12288
255,0.13522
256,0.14275
257,0.12915
258,0.12085
259,0.12355
260,0.11873
261,0.11188
262,0.12317
263,0.12510
264,0.14902
265,0.14882
266,0.13542
267,0.12432
268,0.12307
269,0.10195
270,0.10282
271,0.13368
272,0.13378
273,0.11265
274,0.09616
275,0.09394
276,0.09703
277,0.09838
278,0.10397
279,0.12876
280,0.14525
281,0.12346
282,0.11931
283,0.12201
284,0.10253
285,0.10320
286,0.12153
287,0.13841
288,0.14342
289,0.13638
290,0.12490
291,0.11902
292,0.11883
293,0.12220
294,0.12346
295,0.13792
296,0.14178
297,0.12230
298,0.11690
299,0.11150
300,0.09963
301,0.11632
302,0.14236
303,0.15432
304,0.16319
305,0.14632
306,0.12577
307,0.11642
308,0.12895
309,0.12741
310,0.12191
311,0.16011
312,0.15731
313,0.14622
314,0.13137
315,0.11333
316,0.09307
317,0.09250
318,0.11285
319,0.13484
320,0.13493
321,0.10860
322,0.09867
323,0.10475
324,0.09742
325,0.10137
326,0.12973
327,0.14149
328,0.15770
329,0.13069
330,0.12674
331,0.12731
332,0.10407
333,0.10465
334,0.13175
335,0.12712
336,0.14024
337,0.12635
338,0.11294
339,0.12500
340,0.12934
341,0.12095
342,0.11642
343,0.11516
344,0.13368
345,0.12539
346,0.11854
347,0.10986
348,0.09877
349,0.09057
350,0.11738
351,0.12760
352,0.16136
353,0.13899
